,id_str,user_id,text,created_at,entities,lang,time_zone
11,1242877112379248640,111025453,"When I 2 years old can understand to stay in home , why can’t you guys, please be at home , corona ko harana hain #GoCorona #COVID2019 #pmoindia #CoronavirusLockdown #zeenews #CoronaInMaharashtra #CMO #StopTheSpreadOfCorona #Quarantine #BeSafe #21daylockdown #ModiKiBatMano #Modi https://t.co/CNdphwyLOx",2020-03-25 18:12:49,"{'hashtags': [{'text': 'GoCorona', 'indices': [114, 123]}, {'text': 'COVID2019', 'indices': [124, 134]}, {'text': 'pmoindia', 'indices': [135, 144]}, {'text': 'CoronavirusLockdown', 'indices': [145, 165]}, {'text': 'zeenews', 'indices': [166, 174]}, {'text': 'CoronaInMaharashtra', 'indices': [175, 195]}, {'text': 'CMO', 'indices': [196, 200]}, {'text': 'StopTheSpreadOfCorona', 'indices': [201, 223]}, {'text': 'Quarantine', 'indices': [224, 235]}, {'text': 'BeSafe', 'indices': [236, 243]}, {'text': '21daylockdown', 'indices': [244, 258]}, {'text': 'ModiKiBatMano', 'indices': [259, 273]}, {'text': 'Modi', 'indices': [274, 279]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1242877097539821569, 'id_str': '1242877097539821569', 'indices': [280, 303], 'media_url': 'http://pbs.twimg.com/media/ET-WIppUYAE0_U9.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ET-WIppUYAE0_U9.jpg', 'url': 'https://t.co/CNdphwyLOx', 'display_url': 'pic.twitter.com/CNdphwyLOx', 'expanded_url': 'https://twitter.com/whitejwlsmohit/status/1242877112379248640/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 528, 'h': 1152, 'resize': 'fit'}, 'large': {'w': 528, 'h': 1152, 'resize': 'fit'}, 'small': {'w': 312, 'h': 680, 'resize': 'fit'}}}]}",en,
12,1242877152178999296,2350317211,"You will be gone soon #corona and this world will be a very different when that happens! 
#motivation #socialdistancing #Change #World #humanity #WHO #coronavirus #CoronavirusLockdown https://t.co/ZEhBfykdBy",2020-03-25 18:12:59,"{'hashtags': [{'text': 'corona', 'indices': [22, 29]}, {'text': 'motivation', 'indices': [90, 101]}, {'text': 'socialdistancing', 'indices': [102, 119]}, {'text': 'Change', 'indices': [120, 127]}, {'text': 'World', 'indices': [128, 134]}, {'text': 'humanity', 'indices': [135, 144]}, {'text': 'WHO', 'indices': [145, 149]}, {'text': 'coronavirus', 'indices': [150, 162]}, {'text': 'CoronavirusLockdown', 'indices': [163, 183]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1242877145048743936, 'id_str': '1242877145048743936', 'indices': [184, 207], 'media_url': 'http://pbs.twimg.com/media/ET-WLaoVAAAL_UD.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ET-WLaoVAAAL_UD.jpg', 'url': 'https://t.co/ZEhBfykdBy', 'display_url': 'pic.twitter.com/ZEhBfykdBy', 'expanded_url': 'https://twitter.com/AskNilesh/status/1242877152178999296/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 750, 'h': 610, 'resize': 'fit'}, 'medium': {'w': 750, 'h': 610, 'resize': 'fit'}, 'small': {'w': 680, 'h': 553, 'resize': 'fit'}}}]}",en,
13,1242877190187798528,56147745,"CONTRACT WAY OF HANDLING CORONA IN MAHARASHTRA BY THE CHIEF MINISTER AND IN THE COUNTRY BY THE PRIME MINISTER

In the case of Maharashtra. 
In Maharashtra, since ____ day Shri Udhav Thaceray, Chief Minister of Maharashtra, had declared lockdown till 31.03.2020. Suddenly on 24.03",2020-03-25 18:13:08,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",en,
14,1242877239835766786,240636455,Best hospital in Kasaragod run by Dr Bhat his wife haa been forcibly bought by Ms &amp; retardation of hospital began there https://t.co/7ImdXX3QgG,2020-03-25 18:13:20,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/7ImdXX3QgG', 'expanded_url': 'https://twitter.com/me_ganesh14/status/1242785249626435584', 'display_url': 'twitter.com/me_ganesh14/st…', 'indices': [124, 147]}]}",en,
15,1242877562696527873,120350623,@devenrd @corona They should just add 'killer' to the existing name.,2020-03-25 18:14:37,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'devenrd', 'name': 'Deven Deorukhkar 🇮🇳', 'id': 130529711, 'id_str': '130529711', 'indices': [0, 8]}, {'screen_name': 'corona', 'name': 'Corona', 'id': 289900457, 'id_str': '289900457', 'indices': [9, 16]}], 'urls': []}",en,
16,1242877717982273536,71302070,Btw there was a scene where Prince Charles and the Queen. Dekh ke corona aa gaya 😭,2020-03-25 18:15:14,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",en,
17,1242877806905679872,19068237,"Yes , it’s not a spontaneous interview but that’s not important. He is a strong willed man with the right intentions. He will get it done for Kerala . Absolutely happy to hear that Kerala has adopted the Rapid testing methods . TEST TEST TEST! @sriramulubjp @CMofKarnataka https://t.co/S5G2sPZvw6",2020-03-25 18:15:35,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'sriramulubjp', 'name': 'B Sriramulu', 'id': 2926777939, 'id_str': '2926777939', 'indices': [244, 257]}, {'screen_name': 'CMofKarnataka', 'name': 'CM of Karnataka', 'id': 2713703797, 'id_str': '2713703797', 'indices': [258, 272]}], 'urls': [{'url': 'https://t.co/S5G2sPZvw6', 'expanded_url': 'https://twitter.com/sardesairajdeep/status/1242818806323580933', 'display_url': 'twitter.com/sardesairajdee…', 'indices': [273, 296]}]}",en,
18,1242877874664767495,155512425,You are now at 3rd position and topping the list of Corona patients. What are you doing. Lockdown US. https://t.co/ZeWs2ZAM8C,2020-03-25 18:15:51,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/ZeWs2ZAM8C', 'expanded_url': 'https://twitter.com/IvankaTrump/status/1242848831026364416', 'display_url': 'twitter.com/IvankaTrump/st…', 'indices': [102, 125]}]}",en,
19,1242878546978033665,3100024141,@omnimutant @CaDalmia @SPatel_Indian @INCMohitJain Those cases not infectious that they risk their life...but corona is different...here it can harm the police himself...,2020-03-25 18:18:31,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'omnimutant', 'name': 'Vipin Kaushik', 'id': 168017269, 'id_str': '168017269', 'indices': [0, 11]}, {'screen_name': 'CaDalmia', 'name': 'सुनो द्रोपदी शस्र उठा लो अब गोविन्द ना आएंगे', 'id': 1316163613, 'id_str': '1316163613', 'indices': [12, 21]}, {'screen_name': 'SPatel_Indian', 'name': '🇮🇳 S.P', 'id': 1090072544, 'id_str': '1090072544', 'indices': [22, 36]}, {'screen_name': 'INCMohitJain', 'name': 'Mohit Jain मोहित जैन 🇮🇳', 'id': 338209836, 'id_str': '338209836', 'indices': [37, 50]}], 'urls': []}",en,
20,1242878770219868161,751732004131991552,"#StrangerThanFiction
#TheEyesOfDarkness
Conclusion :
The #Corona started from Wuhan Town, heavy death occurs in China , later mysteriously decreases n it effected Italy, Germany, USA, Iran n India !
It binds us to conclude the chinese scientist invented the virus n its antidose !",2020-03-25 18:19:25,"{'hashtags': [{'text': 'StrangerThanFiction', 'indices': [0, 20]}, {'text': 'TheEyesOfDarkness', 'indices': [21, 39]}, {'text': 'Corona', 'indices': [57, 64]}], 'symbols': [], 'user_mentions': [], 'urls': []}",en,
21,1242878991465209856,1100403433612296195,"@narendramodi sir 
we are sorry sir.. we are not able to understand ur Pain in the bottom of ur heart..
We can see ur Love &amp; care on Indians in ur Tears..
Plz don't cry sir..
We will be quarantine at our homes..
We have Full hope to cut the chain of corona..@BJP4India @BJP4Andhra https://t.co/wTRUtAGxwW",2020-03-25 18:20:17,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': 18839785, 'id_str': '18839785', 'indices': [0, 13]}, {'screen_name': 'BJP4India', 'name': 'BJP', 'id': 207809313, 'id_str': '207809313', 'indices': [262, 272]}, {'screen_name': 'BJP4Andhra', 'name': 'BJP ANDHRA PRADESH', 'id': 3308534123, 'id_str': '3308534123', 'indices': [273, 284]}], 'urls': [], 'media': [{'id': 1242878915099512833, 'id_str': '1242878915099512833', 'indices': [285, 308], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1242878915099512833/pu/img/rCPQB9Ie6Si8hbTt.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1242878915099512833/pu/img/rCPQB9Ie6Si8hbTt.jpg', 'url': 'https://t.co/wTRUtAGxwW', 'display_url': 'pic.twitter.com/wTRUtAGxwW', 'expanded_url': 'https://twitter.com/Sardar_Siva5/status/1242878991465209856/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 640, 'h': 352, 'resize': 'fit'}, 'medium': {'w': 640, 'h': 352, 'resize': 'fit'}, 'large': {'w': 640, 'h': 352, 'resize': 'fit'}}}]}",en,
22,1242879039540527105,881915232976650240,"Corona virus is not a joke 
God,please protect my family,friends and humanity https://t.co/MtfRLee7bt",2020-03-25 18:20:29,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1242879028450779139, 'id_str': '1242879028450779139', 'indices': [78, 101], 'media_url': 'http://pbs.twimg.com/media/ET-X5C2XYAMm6g1.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ET-X5C2XYAMm6g1.jpg', 'url': 'https://t.co/MtfRLee7bt', 'display_url': 'pic.twitter.com/MtfRLee7bt', 'expanded_url': 'https://twitter.com/SurendraPal160/status/1242879039540527105/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1024, 'h': 1024, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1024, 'h': 1024, 'resize': 'fit'}}}]}",en,
23,1242879238304182272,137695454,"I have bag manufacturing factory in mumbai I can make mask and corona dress non profit basis for Doctors/police/municipal corporations and other emergency working ppl
I'm ready for #IsupportIndia
#StayHomeStaySafe
#coronavirus 
#21daylockdown 
@narendramodi @OfficeofUT",2020-03-25 18:21:16,"{'hashtags': [{'text': 'IsupportIndia', 'indices': [181, 195]}, {'text': 'StayHomeStaySafe', 'indices': [196, 213]}, {'text': 'coronavirus', 'indices': [214, 226]}, {'text': '21daylockdown', 'indices': [228, 242]}], 'symbols': [], 'user_mentions': [{'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': 18839785, 'id_str': '18839785', 'indices': [244, 257]}, {'screen_name': 'OfficeofUT', 'name': 'Office of Uddhav Thackeray', 'id': 1144169755672113155, 'id_str': '1144169755672113155', 'indices': [258, 269]}], 'urls': []}",en,
24,1242879294830858246,30574270,"Prince Charles finally got his

CORONAtion

'👑'

#coronavirus 
#corona",2020-03-25 18:21:30,"{'hashtags': [{'text': 'coronavirus', 'indices': [49, 61]}, {'text': 'corona', 'indices': [63, 70]}], 'symbols': [], 'user_mentions': [], 'urls': []}",en,
25,1242879973938966528,1678827192,Very good https://t.co/GkuVPlsSO9,2020-03-25 18:24:12,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/GkuVPlsSO9', 'expanded_url': 'https://twitter.com/aajtak/status/1242879368747036672', 'display_url': 'twitter.com/aajtak/status/…', 'indices': [10, 33]}]}",en,
