,id_str,user_id,text,created_at,lang,entities_hashtags,entities_symbols,location,coordinates,time_zone
0,1262321475924529153,81701289,"Have you already started feeling the kampan of Amphan? 

With Fani still fresh in mind, the deadly combination of Corona &amp; Amphan is scary indeed!",2020-05-18 09:57:47,en,[],[],"Bhubaneshwar, Orissa",,
1,1262321507373481988,92514178,Zee news wala ko Covid19 hogaya hai plz careful Zee news channel walon sa. https://t.co/DZWu3PLe8Y,2020-05-18 09:57:54,en,[],[],india,,
2,1262321768691306500,1149270832692244485,Hoping to see some action soon #cricketaftercovid https://t.co/QD9S49W3q6,2020-05-18 09:58:57,en,"[{'text': 'cricketaftercovid', 'indices': [31, 49]}]",[],India,,
3,1262322024644517888,2593245356,I have old namaz dress for eid stay home safe deadlock in the occupation coronavirus #coronavirus #fuckhumanity #stayhome #coronavirus #wows #imbecomeno1 #destroyed #partnerships #sorrynotsorry #neversorry… https://t.co/9YnlEmdzHs,2020-05-18 09:59:58,en,"[{'text': 'coronavirus', 'indices': [85, 97]}, {'text': 'fuckhumanity', 'indices': [98, 111]}, {'text': 'stayhome', 'indices': [112, 121]}, {'text': 'coronavirus', 'indices': [122, 134]}, {'text': 'wows', 'indices': [135, 140]}, {'text': 'imbecomeno1', 'indices': [141, 153]}, {'text': 'destroyed', 'indices': [154, 164]}, {'text': 'partnerships', 'indices': [165, 178]}, {'text': 'sorrynotsorry', 'indices': [179, 193]}, {'text': 'neversorry', 'indices': [194, 205]}]",[],Mumbai,"{'type': 'Point', 'coordinates': [72.8764, 19.0627]}",
4,1262322102994006017,884835060049821697,Fighting Covid 19 in style. https://t.co/52cH6YigSB,2020-05-18 10:00:16,en,[],[],"Maharashtra, India",,
5,1262322162242813952,894848950808616960,"We can fight against #CoronaVirus by staying away from misinformation and fake news. Do remember that it is the goodwill, reputation also associated with each fake news which the victim has to bear. So stay updated and before sharing anything TAKE A PAUSE and verify. 😇 https://t.co/hvsRoQIxWA",2020-05-18 10:00:30,en,"[{'text': 'CoronaVirus', 'indices': [21, 33]}]",[],"Gujarat, India",,
6,1262322342207913986,988414222072627201,"@yjanj @majorgauravarya @SAfridiOfficial Beggars have no shame, @SAfridiOfficial begged his counterparts to help corona crisis in Pakistan in which Pak govt failed to provide essentials. After all donations done he diverted the funds and started boasting about his country and army.

Have you guys have no shame at all..?",2020-05-18 10:01:13,en,[],[],"Hyderabad, India",,
7,1262322365272403969,1193192549399191552,"Other countries - We need to find Corona vaccine as soon as possible

Le India - Dear students give your exams and assignments as soon as possible.

प्रिय छात्र जल्द से जल्द अपनी परीक्षा और असाइनमेंट दें!!!!!!!!!",2020-05-18 10:01:19,en,[],[],"Punjab, India",,
8,1262322554162692096,774231416431218688,"#READ @ICMRDELHI Issued a Revised Strategy For #COVID19 Testing in India Today.
Mainly Focused on Symptomatic Persons &amp; Contracts of same. Asymptotic Direct and High Risk Contacts of a confirmed case to be tested once between 5&amp;10 days.⬇️
#IndiaFightsCorona https://t.co/n7D1VNLYFd",2020-05-18 10:02:04,en,"[{'text': 'READ', 'indices': [0, 5]}, {'text': 'COVID19', 'indices': [47, 55]}, {'text': 'IndiaFightsCorona', 'indices': [247, 265]}]",[],"Kolkata, India",,
9,1262322559661379585,1262032377255100416,"10th 12th vale students be ready for exams 🤦🏻‍♂️🤐
#cbseboardexam2020
#COVID19
https://t.co/hOnNESSRSf",2020-05-18 10:02:05,en,"[{'text': 'cbseboardexam2020', 'indices': [50, 68]}, {'text': 'COVID19', 'indices': [69, 77]}]",[],"Raipur, India",,
