,id_str,user_id,text,created_at,lang,entities_hashtags,entities_symbols,location,coordinates,time_zone
0,1257318118784819202,3073389961,@INCIndia is a liars party ! Trying to make most out of it from COVID-19! Let them announce what benefit they are doing to #MigrantLabourers in Congress ruled states before throwing bricks on @narendramodi Govt!@BJP4India@blsantosh https://t.co/sjvb54DTDj,2020-05-04 14:36:14,en,"[{'text': 'MigrantLabourers', 'indices': [123, 140]}]",[],"Hyderabad, India",,
1,1257318142973317121,57207846,#Kerala Rocks Congrats to Team #keralafightsCorona https://t.co/Fwz3RC9RY3,2020-05-04 14:36:19,en,"[{'text': 'Kerala', 'indices': [0, 7]}, {'text': 'keralafightsCorona', 'indices': [31, 50]}]",[],www.rahuleaswar.com,,
2,1257318172094431237,864077417987530752,"#COVID19 Tracker 
#Maharashtra has maximum number of positive cases so far followed by #Gujarat and #Delhi.

#StaySafeStayHome  #IndiaFightsCorona 

@MoHFW_INDIA @PIB_India https://t.co/pWGT0D3kF0",2020-05-04 14:36:26,en,"[{'text': 'COVID19', 'indices': [0, 8]}, {'text': 'Maharashtra', 'indices': [18, 30]}, {'text': 'Gujarat', 'indices': [87, 95]}, {'text': 'Delhi', 'indices': [100, 106]}, {'text': 'StaySafeStayHome', 'indices': [109, 126]}, {'text': 'IndiaFightsCorona', 'indices': [128, 146]}]",[],"Ranchi, Jharkhand, India",,
3,1257318291040657410,2406247394,Corona Carrier Trump was welcomed by Gujaratis and today they are the worst affected by the virus.,2020-05-04 14:36:55,en,[],[],"Orissa, India",,
4,1257318381994168321,1000935131765399552,"@MicrosoftHelps I'm a student and this is so crucial time of Coronavirus!!  I'm studying using Windows 8 and was unable to take free upgrade offer of 2016. I hereby request you to kindly give free upgrade offers to all those users who are still on 8 and 8.1.
I request you sir.",2020-05-04 14:37:16,en,[],[],India,,
5,1257318417486327813,894748511576576002,"Delayed reaction to Covid, Namaste Trump, Shaheen should get current, Toppling MP Government, saving Netas who spread hate -- were more important, it appears. https://t.co/jBsUxpwHll",2020-05-04 14:37:25,en,[],[],,,
6,1257318592539799553,45914458,"1/2 4 things seem necessary to modify protocol@of #covid19 treatment dynamically on day 2 day basis: a) expert group fr hospitals to analyse data, b) autopsy to be done to see actual evidence on damage, revise line of treatment if needed, c) should air conditioning be off",2020-05-04 14:38:06,en,"[{'text': 'covid19', 'indices': [50, 58]}]",[],ahmedabad,,
7,1257318629231616008,1101415745471229952,World are come out of this situation. But slowly friends. https://t.co/kM2Qm0rGFg,2020-05-04 14:38:15,en,[],[],,,
8,1257318918189838338,186796074,I share good stuff in difficult times !Even if the doctors at KIMS have all kind of equipments but they and their families are also equally scared. So no harm in cheering them up.The Doctors and paramedics goes for 14 days of quarantine after 7 days of work at the covid hospital. https://t.co/k1aZRaaMJ3 https://t.co/NHKI6LFcPk,2020-05-04 14:39:24,en,[],[],India,,
9,1257318948653035527,890083619368259584,"Govt of India decides to facilitate return of Indian nationals stranded abroad due to #COVID19

 ▶Process to begin on May 7 in phased manner 

▶Facility will be made available on payment basis

#IndiaFightsCoronavirus https://t.co/gVXawnntwn",2020-05-04 14:39:31,en,"[{'text': 'COVID19', 'indices': [86, 94]}, {'text': 'IndiaFightsCoronavirus', 'indices': [194, 217]}]",[],,,
10,1257319028231528449,912293532735381505,"Lockdown 3.0 is really wanna extend??
What is the use of extended when Tasmac is Opening ?

#Coronavirus #CoronavirusIndia #CoronavirusPandemic #COVID19 #Delhi #Featured #Gujarat #Lockdown2 #LockdownIndia #MaharashtraCoronavirus #Rajasthan #TamilNadu #Ahmedabad #AndhraPradesh",2020-05-04 14:39:50,en,"[{'text': 'Coronavirus', 'indices': [92, 104]}, {'text': 'CoronavirusIndia', 'indices': [105, 122]}, {'text': 'CoronavirusPandemic', 'indices': [123, 143]}, {'text': 'COVID19', 'indices': [144, 152]}, {'text': 'Delhi', 'indices': [153, 159]}, {'text': 'Featured', 'indices': [160, 169]}, {'text': 'Gujarat', 'indices': [170, 178]}, {'text': 'Lockdown2', 'indices': [179, 189]}, {'text': 'LockdownIndia', 'indices': [190, 204]}, {'text': 'MaharashtraCoronavirus', 'indices': [205, 228]}, {'text': 'Rajasthan', 'indices': [229, 239]}, {'text': 'TamilNadu', 'indices': [240, 250]}, {'text': 'Ahmedabad', 'indices': [251, 261]}, {'text': 'AndhraPradesh', 'indices': [262, 276]}]",[],"Chennai, India",,
11,1257319033247895554,52943368,"CORONA VIRUS UPDATE...

#coronavirus #coronavirusrd  #coronaviruspandemic #coronavirusoutbreak  #coronaviruslockdown #coronavirus2020  #coronavirüs #coronavirusoutbreak #coronaviruschallenge 
#news 
#virus 
#viral… https://t.co/q6irTSb2EB",2020-05-04 14:39:52,en,"[{'text': 'coronavirus', 'indices': [24, 36]}, {'text': 'coronavirusrd', 'indices': [37, 51]}, {'text': 'coronaviruspandemic', 'indices': [53, 73]}, {'text': 'coronavirusoutbreak', 'indices': [74, 94]}, {'text': 'coronaviruslockdown', 'indices': [96, 116]}, {'text': 'coronavirus2020', 'indices': [117, 133]}, {'text': 'coronavirüs', 'indices': [135, 147]}, {'text': 'coronavirusoutbreak', 'indices': [148, 168]}, {'text': 'coronaviruschallenge', 'indices': [169, 190]}, {'text': 'news', 'indices': [192, 197]}, {'text': 'virus', 'indices': [199, 205]}, {'text': 'viral', 'indices': [207, 213]}]",[],"Vododara, India","{'type': 'Point', 'coordinates': [73.20109207, 22.2997739]}",
12,1257319059193909253,1039050660,@gujjutweeter Just imagine attacks happening during #COVIDー19 crisis. Must say pakis never give up. On one hand a begging bowl on the other continued engagement in terrorism.,2020-05-04 14:39:58,en,"[{'text': 'COVIDー19', 'indices': [52, 61]}]",[],,,
13,1257319065753841664,633978413,Good. https://t.co/M7QUHUzC9w,2020-05-04 14:39:59,en,[],[],भारत,,
14,1257319074666692612,1249344743500165123,"#VT News 📰
04:05:2020
For more promotions📜, 
Legal Notice ✉, 
Follow us 🔛, 
Instagram:https://t.co/UVFFaYi0fY

Helo App:https://t.co/YF2WnUD0EW
#COVIDー19 
#StaySafeStayHome https://t.co/Ey8Qo6QMjU",2020-05-04 14:40:01,en,"[{'text': 'VT', 'indices': [0, 3]}, {'text': 'COVIDー19', 'indices': [144, 153]}, {'text': 'StaySafeStayHome', 'indices': [155, 172]}]",[],T. Nagar,,
15,1257319270762942466,261042126,"@ABPNews If #COVIDー19 spreads through these #LiquorShops , which Jammat &amp; Religious Community is to be blamed ???
#JustAsking",2020-05-04 14:40:48,en,"[{'text': 'COVIDー19', 'indices': [12, 21]}, {'text': 'LiquorShops', 'indices': [44, 56]}, {'text': 'JustAsking', 'indices': [118, 129]}]",[],"Hyderabad, India",,
16,1257319314161459208,1953031338,@BJP4India @barryofarrell @narendramodi India proud of its Prime Minister no doubt! Apart from care of 1.3 billions of his own people he reaches out to World community to ensure early relief from Corona pandemic! He’s seen at work 24x7  meets cabinet monitors implementation of fiscal strategies development of vaccine?,2020-05-04 14:40:59,en,[],[],"Delhi, India",,
17,1257319335653077001,181491054,"121 new cases of #COVID19 have been reported in #UttarPradesh, taking total number of cases to 2766. 754 patients have recovered from the disease while 50 others lost their lives: State Health Department",2020-05-04 14:41:04,en,"[{'text': 'COVID19', 'indices': [17, 25]}, {'text': 'UttarPradesh', 'indices': [48, 61]}]",[],mumbai,,
18,1257319493627346948,2850314623,Reports Of COVID19 Testing Must Be Made Available Within 48 Hours Or Earlier: Delhi HC Directs Delhi Govt [Read Order] https://t.co/HWFGxHxZ0p,2020-05-04 14:41:41,en,[],[],India,,
19,1257319611642417155,821392524334026752,"@EricTopol @ScienceMagazine @CrispinMax @hholdenthorp One well known drug, #chloroquine &amp; #HCQ efficiently inhibit #coronavirus infection in vitro by increasing the pH of intracellular organelles and altering the glycosylation profiles of ACE2 receptor, thus interfering with host-cell entry and subsequent virus replication.",2020-05-04 14:42:09,en,"[{'text': 'chloroquine', 'indices': [75, 87]}, {'text': 'HCQ', 'indices': [94, 98]}, {'text': 'coronavirus', 'indices': [119, 131]}]",[],"Bengaluru, India",,
20,1257319683822194690,1091306683,@HRDMinistry @PMOIndia @AmitShah @ugc_india @IMUstudents Government is allowing liquor all over the country and people are violating norms JLT...What is the problem in opening university as we r going through a huge problem regarding our carrier...Please reconsider..#COVIDー19,2020-05-04 14:42:27,en,"[{'text': 'COVIDー19', 'indices': [267, 276]}]",[],India,,
21,1257319782401011715,1205845447501369344,"Govt should keep 1 box in wine shop or they should make seller responsible, make it compulsory to put same amt of money for which they are buying the wine from the shop, so that they will get more money to fight COVID19 @narendramodi @uddhavthackeray @nitin_gadkari @Dev_Fadnavis",2020-05-04 14:42:50,en,[],[],"Nagpur, India",,
22,1257319851850207232,1194250013032927232,"@latha_venkatesh. I.. Am..do..in..tamil...hence..i..am.
Well..superior..in.all..games..and.. A.. Coacher. In.. Cricket.. Basketball.. Now.. The. Novel.. Covid. 19..outbreaks.now..the..corona.pandemic.normal..to.human..life..thanking..you..lathavenkayeshji.",2020-05-04 14:43:07,en,[],[],,,
23,1257319929042202624,550382928,After 40 days in #Lockdown. The citizen is slowly sliding from #Victim to #Criminal. #authoritarian colonial impulse of  #state #babudom becoming a nightmare. #coronavirus #Mumbai #policestate #COVIDー19 #COVID19India @MoHFW_INDIA @ICMRDELHI @WHO @WHOSEARO @narendramodi https://t.co/f4hZaP12Ef,2020-05-04 14:43:25,en,"[{'text': 'Lockdown', 'indices': [17, 26]}, {'text': 'Victim', 'indices': [63, 70]}, {'text': 'Criminal', 'indices': [74, 83]}, {'text': 'authoritarian', 'indices': [85, 99]}, {'text': 'state', 'indices': [121, 127]}, {'text': 'babudom', 'indices': [128, 136]}, {'text': 'coronavirus', 'indices': [159, 171]}, {'text': 'Mumbai', 'indices': [172, 179]}, {'text': 'policestate', 'indices': [180, 192]}, {'text': 'COVIDー19', 'indices': [193, 202]}, {'text': 'COVID19India', 'indices': [203, 216]}]",[],,,
24,1257319944527638534,913617009581072384,"#UPSC exams postponded....due to covid-19

Meanwhile aspirants: https://t.co/cXIUO7K0Q4",2020-05-04 14:43:29,en,"[{'text': 'UPSC', 'indices': [0, 5]}]",[],heaven,,
25,1257319993533804551,156902987,Salute to our brave soldier who laid down his life in line of duty. May his soul rest in peace. More strength to his family. https://t.co/gY0ZVAKdFQ,2020-05-04 14:43:40,en,[],[],"Gujarat, India",,
26,1257320056859455488,100266106,@sumanthraman Total confusion in executing lockdown 3.0.shops cannot be opened till may17..Tasmac wii function from may7..Govt totally out of wits..Under covid19 Mercy,2020-05-04 14:43:56,en,[],[],"Vandavasi, Tamil nadu , India",,
27,1257320107249811458,314666166,"Let Us Care for Each Other - Stay Home Today, So We Can Travel Tomorrow
#COVID19 Update | May 4 - No new cases. 61 recoveries. Active cases down at 34. 
📍No new hotspots
👥21,724 under observation
🧪 33,010 samples tested; 32,315 -ve
🔎 2431 samples covered sentinel surveillance https://t.co/SeBxiHkVTA",2020-05-04 14:44:08,en,"[{'text': 'COVID19', 'indices': [72, 80]}]",[],"Cochin, India",,
28,1257320107983790083,2416099692,"@PMOIndia @HMOIndia @MoHFW_INDIA @CMofKarnataka @HMOKarnataka @drharshvardhan @DHFWKA #bangalore relaxation was flop No social distancing, No rules followed, in all the place in Bangalore city , Karnataka govt is waiting for to increase more #COVID19 case ???",2020-05-04 14:44:08,en,"[{'text': 'bangalore', 'indices': [86, 96]}, {'text': 'COVID19', 'indices': [242, 250]}]",[],,,
29,1257320154746085376,1249344743500165123,"#VT News 📰
04:05:2020
For more promotions📜, 
Legal Notice ✉, 
Follow us 🔛, 
Instagram:https://t.co/UVFFaYi0fY

Helo App:https://t.co/YF2WnUD0EW
#sports 
#COVIDー19 
#StaySafeStayHome https://t.co/eob18B17P6",2020-05-04 14:44:19,en,"[{'text': 'VT', 'indices': [0, 3]}, {'text': 'sports', 'indices': [144, 151]}, {'text': 'COVIDー19', 'indices': [153, 162]}, {'text': 'StaySafeStayHome', 'indices': [164, 181]}]",[],T. Nagar,,
