,id_str,user_id,text,created_at,lang,entities_hashtags,entities_symbols,location,coordinates,time_zone
0,1257896959416758275,2294482518,"@narendramodi
@AmitShah
@PiyushGoyal
@myogiadityanath
@Jitendr02786421
@vik6jul
@DDNewslive
30 Covid jabs at various stages of development, experts tell PM
https://t.co/MjQK1ZTVJ3

via NaMo App https://t.co/Y8kd1pae9N",2020-05-06 04:56:20,en,[],[],"Ghaziabad, India",,
1,1257896962554081280,1249901211056107520,"As Tripura is covered by Bangladesh border illegal goods and immigrants ar entering in india borders Bsf personnel is been effect by covid-19 in Ambassa ,Tripura please take action @BSF_India https://t.co/s7JgBsf4fG",2020-05-06 04:56:21,en,[],[],"Dharmanagar, India",,
2,1257896995953553415,1168555566,"@ICMAICMAS @presidenticmai @CMAPappan Please Start Computer Training as well as Soft Skill Training on Virtual mode due to COVID-19 issue.
Due to this we all are contributing in lockdown &amp; also stop of spreading CORONA Virus.This type intiative already taken by ICAI. 
CMA Student",2020-05-06 04:56:29,en,[],[],Vadodara,,
3,1257897109824536577,116202384,"#COVID19 There is no spate in number of fresh cases accretion on daily basis. This has to be contained and brought down which is the real success, flattening curve and favourable doubling ratios notwithstanding @TOIIndiaNews @MoHFW_INDIA https://t.co/BXqQCbYRxJ",2020-05-06 04:56:56,en,"[{'text': 'COVID19', 'indices': [0, 8]}]",[],"New Delhi, India",,
4,1257897116149534720,3316256425,"🙏Mard Chalisa gains Popularity @Corona Lockdown. 💖🎼💞 @ Delhi, India https://t.co/vHeP0fikex",2020-05-06 04:56:57,en,[],[],"New Delhi, India","{'type': 'Point', 'coordinates': [77.219672, 28.631747]}",
5,1257897316628836358,57574565,"Number of treatments for unique critical non-Covid procedures by private and government facilities across the country dropped over 20% between February and April. Procedures performed in these packages down to 1,51,672 from 1,93,679 in two-months
https://t.co/VDeRXMkS7X",2020-05-06 04:57:45,en,[],[],,,
6,1257897325235593216,850260179455049729,"PEOPLE NEED FREEDOM FROM CORONAVIRUS,  THE DAY WILL BE CELEBRATED AS SECOND FREEDOM OF INDIANS. https://t.co/LCjEc1tKIe",2020-05-06 04:57:47,en,[],[],"Coimbatore, Tamilnadu ",,
7,1257897378775998465,1043468986480910337,"@PMOIndia Respected PM, We live in a country where alcohol is more important than vegetables.people can stand in large numbers for alcohol &amp; here in lockdown period bar opening is in green zone Sooo that unlimited drunker break the rules &amp; help in increasing covid-19 patients....",2020-05-06 04:58:00,en,[],[],"Bhubaneshwar, India",,
8,1257897384597614592,1059385131633463296,@SureshChavhanke @Dubeysonuji @SudarshanNewsTV Uncertainty glooming over Indian Tourism business. India will survive Covid19 but not sure if we can without jobs. Save Tourism industry and millions of workers like me. #savetourismjobs @FinMinIndia @PMOIndia @narendramodi @nsitharaman @PiyushGoyal @NITIAayog @tourismgoi,2020-05-06 04:58:01,en,"[{'text': 'savetourismjobs', 'indices': [217, 233]}]",[],"New Delhi, India",,
9,1257897491250376705,128212909,people still believe on WHO and congress https://t.co/sgttbNkKhh,2020-05-06 04:58:27,en,[],[],"Rajasthan, India",,
