,id_str,user_id,text,created_at,lang,entities_hashtags,entities_symbols,location,coordinates,time_zone
0,1257215081412100098,1213765806,"A temporary quarantine center during a government-imposed nationwide lockdown as a preventive measure against the COVID-19 coronavirus, in Kolkata, India , 03 May, 2020. (Photo by Indranil Aditya/ NurPhoto) 
#kolkata #covid19 #quarantine #LOCKDOWN2020 https://t.co/i29zJWwzFr",2020-05-04 07:46:47,en,"[{'text': 'kolkata', 'indices': [208, 216]}, {'text': 'covid19', 'indices': [217, 225]}, {'text': 'quarantine', 'indices': [226, 237]}, {'text': 'LOCKDOWN2020', 'indices': [238, 251]}]",[],"Kolkata, India",,
1,1257215109966950400,82565839,"@GraminBalak @priyankac19 Problem with bhakt, know less or nothing but pretend as most knowledgeable. Better do tali thali Diya and wait for next event. 

Goddess Corona 🙏 proved she is super power. All world arrogant leaders and 56” PM is close in door fear corona? See Corona cleaned air &amp; Ganga.👍",2020-05-04 07:46:54,en,[],[],"kolkata, India",,
2,1257215161217269761,106918655,"Myths and facts about #COVIDー19 
#CoronaVirus https://t.co/X1B89UFpME",2020-05-04 07:47:07,en,"[{'text': 'COVIDー19', 'indices': [22, 31]}, {'text': 'CoronaVirus', 'indices': [33, 45]}]",[],"आंध्र प्रदेश, भारत",,
3,1257215208713379841,72519825,"#TirupatiBalaji Temple, India's Richest Shrine, Ends Contract of 1,300 Workers Amid #Coronavirus 
#layoffs #hr #recruitment #hiring #attrition #nobusiness #norevenues #contractclosure 

https://t.co/d3ib4vXZFB",2020-05-04 07:47:18,en,"[{'text': 'TirupatiBalaji', 'indices': [0, 15]}, {'text': 'Coronavirus', 'indices': [84, 96]}, {'text': 'layoffs', 'indices': [98, 106]}, {'text': 'hr', 'indices': [107, 110]}, {'text': 'recruitment', 'indices': [111, 123]}, {'text': 'hiring', 'indices': [124, 131]}, {'text': 'attrition', 'indices': [132, 142]}, {'text': 'nobusiness', 'indices': [143, 154]}, {'text': 'norevenues', 'indices': [155, 166]}, {'text': 'contractclosure', 'indices': [167, 183]}]",[],"Lucknow, India",,
4,1257215250799235072,1144477512614834176,"Committed to maintain better sanitization and hygiene conditions in #Odisha, during this #COVID19 😷 pandemic. Thank you for everything you do to keep our communities safe. 👨‍🚒

#WeSalutToYou 🙏 @OdishaFire 🚒",2020-05-04 07:47:28,en,"[{'text': 'Odisha', 'indices': [68, 75]}, {'text': 'COVID19', 'indices': [89, 97]}, {'text': 'WeSalutToYou', 'indices': [177, 190]}]",[],"Cuttack, India",,
5,1257215262165733376,620046078,"1 hand the country is having a lockdown to curb the #COVIDー19 and on the other hand the govt has given a go ahead to open liquor shops! I mean this is absolutely ridiculous and contradicting the whole purpose 
#IndiaFightsCorona @PMOIndia @CMOMaharashtra",2020-05-04 07:47:31,en,"[{'text': 'COVIDー19', 'indices': [52, 61]}, {'text': 'IndiaFightsCorona', 'indices': [210, 228]}]",[],Pune,,
6,1257215302229581825,741433497542381569,"@rjginnie I think liquor is going to more dangerous then coronavirus,  if this decision is not rollback by the govt.",2020-05-04 07:47:40,en,[],[],New Delhi ,,
7,1257215345720545284,4608541877,@nppa_india @drharshvardhan Please look into this 🙏 https://t.co/jQ5HuJdM0K,2020-05-04 07:47:51,en,[],[],"Navi Mumbai, India",,
8,1257215446178127873,375589437,"@KTRTRS @TelanganaCMO Pls don't open liquor shops in TG, controlling normal crowd is easy but controlling boozers isn't https://t.co/RifCMEh25U",2020-05-04 07:48:14,en,[],[],Hyderabad,,
9,1257215493309513732,921933715910955009,"This little man is now obsessed with staying in home. I think @narendramodi should give one task to keep him joyous. He seems very upset with COVID-19 as friends are also quarantine. 
#little_corona_warrior https://t.co/tdHlci5LBj",2020-05-04 07:48:26,en,"[{'text': 'little_corona_warrior', 'indices': [184, 206]}]",[],"Patna, India",,
10,1257215550708563969,190840161,Irrespective of religions - I urge people to notice people like him who support for vote bank politics- the four pillars of congress party - divide and rule https://t.co/E5gXmpdKkR,2020-05-04 07:48:39,en,[],[],India,,
11,1257215609521274890,377793276,"#IndiaFightsCOVID19
By not following social distancing, these people are risking their lives along with their families, please do not do this, otherwise you will take your whole family with you to death
#Lockdown3
#coronavirus 
#Social_Distancing https://t.co/vRXGBqATlN",2020-05-04 07:48:53,en,"[{'text': 'IndiaFightsCOVID19', 'indices': [0, 19]}, {'text': 'Lockdown3', 'indices': [203, 213]}, {'text': 'coronavirus', 'indices': [214, 226]}, {'text': 'Social_Distancing', 'indices': [228, 246]}]",[],New Delhi【نئی دہلی】,,
12,1257215698733940741,2902397749,"#Chennai Trade Center converted into a 600 bed isolation/ quarantine facility. It's almost ready &amp; soon it will be operational. #COVID19

Wow what a plan by @CMOTamilNadu
Excellent one.

 https://t.co/78qpIvGfU9",2020-05-04 07:49:15,en,"[{'text': 'Chennai', 'indices': [0, 8]}, {'text': 'COVID19', 'indices': [132, 140]}]",[],Bengaluru / Thanjavur,,
