,id_str,user_id,text,created_at,lang,entities_hashtags,entities_symbols,location,coordinates,time_zone
0,1257123940012457984,57574565,"Across the globe a backlash is building against China for initial mishandling of crisis that helped loose the coronavirus on the world, creating deeply polarizing battle of narratives, setting back China’s ambition to fill leadership vacuum left by the US. https://t.co/yV1yiafHLE",2020-05-04 01:44:38,en,[],[],,,
1,1257123973353091076,4636302498,"We are not human beings on a spiritual journey. We are spiritual beings on a human journey.

Try these 3 spiritual activities during the #coronavirus pandemic as you are on #day38oflockdown and you #StayHome. #MondayMotivaton #mondaythoughts #MondayMotivation #SPIRITUAL https://t.co/nDUWwuO4HE",2020-05-04 01:44:46,en,"[{'text': 'coronavirus', 'indices': [137, 149]}, {'text': 'day38oflockdown', 'indices': [173, 189]}, {'text': 'StayHome', 'indices': [198, 207]}, {'text': 'MondayMotivaton', 'indices': [209, 225]}, {'text': 'mondaythoughts', 'indices': [226, 241]}, {'text': 'MondayMotivation', 'indices': [242, 259]}, {'text': 'SPIRITUAL', 'indices': [260, 270]}]",[],,,
2,1257124024733167617,2937864442,@MumbaiMirror Bullshit ! I bet none of the astrologers or soothsayers ever knew about covid. When will we learn? #AstrologyFacts #astrology,2020-05-04 01:44:58,en,"[{'text': 'AstrologyFacts', 'indices': [113, 128]}, {'text': 'astrology', 'indices': [129, 139]}]",[],India,,
3,1257124179213725697,20312166,Sundargarh district reports 1 more COVID positive case in #Odisha. Total cases in State 163. Recovered 60. Active cases 102 https://t.co/rBk6xUWdOU,2020-05-04 01:45:35,en,"[{'text': 'Odisha', 'indices': [58, 65]}]",[],Odisha,,
4,1257124442448240641,615967274,Finally got access to this list because of coronavirus!! (And not because of our marriage 🤬) https://t.co/nQr8TPI0B0,2020-05-04 01:46:37,en,[],[],"बॉम्बे, India ",,
5,1257124457262518272,722299931558457344,"@bismay_inc @republic That's Sanghi and BnD way if declaring. I  remember the statements of two minister. 

1. Covid is not a Health Emergency 
2. Covid will not affect our Economy any way. 

So,  nothing wrong in CowSwamy declaring that :

""India won Covid War"",
despite the fact that 60% ""No""",2020-05-04 01:46:41,en,[],[],"Anugul, India",,
6,1257124832942194688,344883634,"#Live interact with Honble Union Minister Sri @dpradhanbjp Ji today at 11.00 Am on #Covid19 by #Facebook .

May Question to #DPTalks on #IndiaFightsCorona . https://t.co/5MVvuBfyk5",2020-05-04 01:48:11,en,"[{'text': 'Live', 'indices': [0, 5]}, {'text': 'Covid19', 'indices': [83, 91]}, {'text': 'Facebook', 'indices': [95, 104]}, {'text': 'DPTalks', 'indices': [124, 132]}, {'text': 'IndiaFightsCorona', 'indices': [136, 154]}]",[],"Bhubaneswar ,Odisha ,India .",,
7,1257124853439762436,2959448206,"@arunbothra Lockdown 2.0 ended so everything will starts normally,but then realised lockdown 3.0 also started becz #COVIDー19 is not in controled🤔🤔🤔 so back to #StayHomeIndia #StayHomeStaySafe",2020-05-04 01:48:15,en,"[{'text': 'COVIDー19', 'indices': [115, 124]}, {'text': 'StayHomeIndia', 'indices': [159, 173]}, {'text': 'StayHomeStaySafe', 'indices': [174, 191]}]",[],"Bobbili, India",,
8,1257124994259267588,781858728,One more #COVIDー19 positive case in #Odisha in Sundargarh. Total: 163 https://t.co/RYFrutOfQV,2020-05-04 01:48:49,en,"[{'text': 'COVIDー19', 'indices': [9, 18]}, {'text': 'Odisha', 'indices': [36, 43]}]",[],Bhubaneswar/Berhampur,,
9,1257125182663127040,1253540158323994624,"What Kills,FIRST VIRUS, bach gaye, to BILL.
Out of Joke, but this is serious matter.
This is proved by Time again that Private Hospital is nothing but a BUSINESS PLACE, rather than service to people. https://t.co/q6iOTgHOpu",2020-05-04 01:49:34,en,[],[],"New Delhi, India",,
