,id_str,user_id,text,created_at,lang,entities_hashtags,entities_symbols,location,coordinates,time_zone
0,1262574152831193088,731047108103397376,"@A_D_G13 @HMOIndia @ParasKGhelani @TheJaggi Let’s  applause the spirit of our proud “Corona Warriors” who are facing unprecedented challenges by putting their duty first before comfort and personal life for the safety and welfare of humanity is priceless.

We are proud of our Covid Fighters 🙏

https://t.co/EJ2YFi7Y7X https://t.co/CP0odcQ4UI",2020-05-19 02:41:50,en,[],[],"Ahmadabad City, India",,
1,1262574209923858433,287612356,"Total Covid-19 cases in Gurugram : 211
Active : 97 
Whereas #AarogyaSetuApp showing 216 
Please let us know the correct position @DC_Gurugram @SetuAarogya https://t.co/FlZIP7kkjP",2020-05-19 02:42:03,en,"[{'text': 'AarogyaSetuApp', 'indices': [60, 75]}]",[],"Gurgaon, India ",,
2,1262574269671698432,804683639946616832,In the wake of Corona..Keep swach surrounding https://t.co/WpWoGqp5du,2020-05-19 02:42:18,en,[],[],"Bhadrachalam, India",,
3,1262574299581300737,1096264620489113600,"READ CAPTION 👇
Hey friends, 🌈
Here is the news regarding ""[COVID-19] Common Law Admission Test (CLAT 2020) Postponed again. 
-------------------------------------------------
1. The Common Law Admission Test (CLAT)… https://t.co/lFjg5Spo2t",2020-05-19 02:42:25,en,[],[],"Uttar Pradesh, India","{'type': 'Point', 'coordinates': [77.0, 21.0]}",
4,1262574610337411072,515601424,Need foster at Malad for 15 days for quarantined Family #coronavirus https://t.co/LmzZpS11aw,2020-05-19 02:43:39,en,"[{'text': 'coronavirus', 'indices': [56, 68]}]",[],"Mumbai, India",,
5,1262574671150669825,926782423689347072,"Work is bitch.
Corona virus Being Spread in Markaz of ZeeNews. In order to prevent further spread of the virus, #ZeeNewsSealKaro 
@sudhirchaudhary Should be booked for criminal negligence under the Epidemic Disease Act, 1897.
#ZeeNewsSealKaro 
 #ZeeNewsSealKaro",2020-05-19 02:43:53,en,"[{'text': 'ZeeNewsSealKaro', 'indices': [112, 128]}, {'text': 'ZeeNewsSealKaro', 'indices': [226, 242]}, {'text': 'ZeeNewsSealKaro', 'indices': [245, 261]}]",[],"Jaipur, India",,
6,1262574727387910146,3068482862,"@InfoParbhani @CollectorParbh1 @Parbhani_Police 

Still the illegal entry is not stopped. This is dangerous to all the people living safely in the district.
#coronavirus #CoronavirusPandemic #IndiaFightsCorona #CoronaUpdatesInIndia https://t.co/zU5UY1qS6k",2020-05-19 02:44:07,en,"[{'text': 'coronavirus', 'indices': [157, 169]}, {'text': 'CoronavirusPandemic', 'indices': [170, 190]}, {'text': 'IndiaFightsCorona', 'indices': [191, 209]}, {'text': 'CoronaUpdatesInIndia', 'indices': [210, 231]}]",[],India,,
7,1262574904953778176,2706180086,"🩺 🦠 How to reduce your risk? 
#COVID19 #TogetherAtHome #WeCanBeatCovid19 #कोरोना_को_हराना_है @PMOIndia @narendramodi @myogiadityanath @myogioffice @UPSDMOfficial @kunal_silku @KapilDevBjp @NedcOfficial @kamalgupta53 @InfoDeptUP @drharshvardhan @drdineshbjp @SudhanshuTrived https://t.co/9utDUQG2Xz",2020-05-19 02:44:49,en,"[{'text': 'COVID19', 'indices': [30, 38]}, {'text': 'TogetherAtHome', 'indices': [39, 54]}, {'text': 'WeCanBeatCovid19', 'indices': [55, 72]}, {'text': 'कोरोना_को_हराना_है', 'indices': [73, 92]}]",[],Pilibhit,,
8,1262575029323042816,213199582,"Now the swachata abhiyaan needs to be intensified by increasing no of common toilets so that we can arrest current corona  &amp; any other viral threats that may surface
@PMOIndia @narendramodi",2020-05-19 02:45:19,en,[],[],"मुंबई, भारत",,
9,1262575157211611137,132039405,@ZeeNews you are spreading corona to all and communal hatred through news... what warriors?? Doctors/Bankers/Police may be... what UR contributing to nation??False news or Pakistan news?? You are criminals of this nation &amp; must be slapped with stringent law of ours #ZeeJamaat https://t.co/IQXxc9Doph,2020-05-19 02:45:49,en,"[{'text': 'ZeeJamaat', 'indices': [270, 280]}]",[],New Delhi,,
10,1262575200639389696,83778808,"High Part of Lessson to India on Covid 18 virus, to improvise  Migratory labour in Federal system by Nature spread facilities to take care them, for higher productivity utmost care to their family  kids, Children. One know how for Success in election for good governing At Centre https://t.co/L5VsMcTf3F",2020-05-19 02:46:00,en,[],[],Chennai(Madras) India,,
11,1262575340850786304,990652116845940736,What about #COVID19  to #WuhanChineseVirus ? https://t.co/6nIgYqRGFr,2020-05-19 02:46:33,en,"[{'text': 'COVID19', 'indices': [11, 19]}, {'text': 'WuhanChineseVirus', 'indices': [24, 42]}]",[],,,
12,1262575492592308224,372663902,@rockyandmayur God helps those who help thmslvs. People don’t seem to undstnd d seriousness of d pandemic. What cn govt do ? Look at d migrant labourers or look at ths ppl gathering 4 whatever religious reason. I feel bad for the ppl risking thr lives 2 treat COVID Patients and here more 2 add.,2020-05-19 02:47:09,en,[],[],"Bengaluru, India",,
