,id_str,user_id,text,created_at,lang,entities_hashtags,entities_symbols,location,coordinates,time_zone
0,1243759977040232448,85306437,"#COVID-19 cases rises to 873 in #India; death toll stands at 19: Union Health Ministry

https://t.co/OmwhBC7hi4 

#Sakal #SakalNews #viral #ViralNews #SakalMedia #news #Corona #COVID2019 #CoronaLockdown #IndiaFightsCorona #CoronaUpdate",2020-03-28 04:41:01,en,"[{'text': 'COVID', 'indices': [0, 6]}, {'text': 'India', 'indices': [32, 38]}, {'text': 'Sakal', 'indices': [114, 120]}, {'text': 'SakalNews', 'indices': [121, 131]}, {'text': 'viral', 'indices': [132, 138]}, {'text': 'ViralNews', 'indices': [139, 149]}, {'text': 'SakalMedia', 'indices': [150, 161]}, {'text': 'news', 'indices': [162, 167]}, {'text': 'Corona', 'indices': [168, 175]}, {'text': 'COVID2019', 'indices': [176, 186]}, {'text': 'CoronaLockdown', 'indices': [187, 202]}, {'text': 'IndiaFightsCorona', 'indices': [203, 221]}, {'text': 'CoronaUpdate', 'indices': [222, 235]}]",[],"595, Budhwar Peth, Pune",,
1,1243760020526784512,42400622,"A fine beginning of the day with #Ramayana on @DDNational

Thank you @PrakashJavdekar ji for this novel initiative as we struggle to combat novel Corona 😋

Wonder where these child artists would be. Let's track #RamayanaArtists 
#ArunGovil #Deepika

@narendramodi @prasarbharati https://t.co/9okeFk5FUh",2020-03-28 04:41:11,en,"[{'text': 'Ramayana', 'indices': [33, 42]}, {'text': 'RamayanaArtists', 'indices': [211, 227]}, {'text': 'ArunGovil', 'indices': [229, 239]}, {'text': 'Deepika', 'indices': [240, 248]}]",[],"New Delhi, India",,
2,1243760070560641024,223807107,"Few unfortunate incidents are also causing huge damage for the fight against Corona.

Mujeeb Mohammed, an educated Software Engineer of Infosys, openly calls to spread Corona in the society. Unfortunate.",2020-03-28 04:41:23,en,[],[],"Karnataka, India",,
3,1243760141838757890,731030866323984384,"A CRPF jawan is distributing food among the homeless beggars during Corona Lockdown at Banipur Railway Station, Dibrugarh, Assam.
@crpfindia @adgpi @PMOIndia @RahulGandhi @INCIndia
@timesofindia @TimesNow @ndtv @IndiaToday @assampolice
Source:Fb post of Samudra Dutta of Dibrugarh https://t.co/bfuGOu0lAD",2020-03-28 04:41:40,en,[],[],"Guwahati, India",,
4,1243760235539357696,1108729460885463040,"Globally 25000 people are dead because of Corona virus, but all other creatures including pet animals, are safe except human beings 

Is it not surprising",2020-03-28 04:42:02,en,[],[],"Bengaluru South, India",,
5,1243760391257075712,223807107,"*As a Society, need to stand United to fight against Corona. Negligence of any individual, or Group will cause huge risks in large Population. We need to ensure the 21-day LOCKDOWN will be successful to stop spreading of Corona.*",2020-03-28 04:42:39,en,[],[],"Karnataka, India",,
6,1243760813275525120,1088836292287184896,"@nsitharaman 
As per me 
Our government have to LOCKDOWN every bldg and control CORONA
Grocery shop deliver all bldg grocery as per flats list EVERY WEEK.
Vegetable &amp; Milk vendor deliver EVERY DAY MORNING as per day before given list.
ONLY in medical emergencies go outside.",2020-03-28 04:44:20,en,[],[],,,
7,1243760819810103296,2917162224,"@DharaOils #CreateFromHome 
#StayAtHome #kidsactivities  #kidsathome   My entry, stay safe, stay at home to kill corona virus.. https://t.co/e7sK43QeiE",2020-03-28 04:44:22,en,"[{'text': 'CreateFromHome', 'indices': [11, 26]}, {'text': 'StayAtHome', 'indices': [28, 39]}, {'text': 'kidsactivities', 'indices': [40, 55]}, {'text': 'kidsathome', 'indices': [57, 68]}]",[],"New Delhi, India",,
8,1243760838793551874,80591693,"My Day 4 observation.

#corona #COVID19outbreak #CoronaLockdown #CoronaUpdate #india https://t.co/iB3KfCjsmz",2020-03-28 04:44:26,en,"[{'text': 'corona', 'indices': [23, 30]}, {'text': 'COVID19outbreak', 'indices': [31, 47]}, {'text': 'CoronaLockdown', 'indices': [48, 63]}, {'text': 'CoronaUpdate', 'indices': [64, 77]}, {'text': 'india', 'indices': [78, 84]}]",[],"Mumbai, India",,
9,1243761026253742080,336345359,@narendramodi How can  popular elected Govt. can take a decision without plan? People in their own country are hungry refugees with out food &amp; shelter. Man made tragedy. Now corona will spread to villages. People will die on road due to lack of food.,2020-03-28 04:45:11,en,[],[],,,
