,id_str,user_id,text,created_at,lang,entities_hashtags,entities_symbols,location,coordinates,time_zone
0,1264119068703051776,1023294819601473536,"@_YogendraYadav @pbhushan1 India will win, Corona will lost.Mission jai hind.",2020-05-23 09:00:46,en,[],[],"Patna, India",,
1,1264119166505803776,183902716,"Sir, I think, Sarusajai Quarantine should be declare as containment zone. #AssamCovidCount https://t.co/VyJv2IhcHS",2020-05-23 09:01:10,en,"[{'text': 'AssamCovidCount', 'indices': [74, 90]}]",[],Guwahati,,
2,1264119169420800002,2233401559,"@AniqaNisar ji In this way, our RSS is working in the event of this pandamic situation. Do you have the name of any organization in Pakistan that does such noble work?
And you guys call these RRs extremists. Actually, the extremist people are all seen to be insatiable. https://t.co/4ARyFRCdNn",2020-05-23 09:01:10,en,[],[],Mumbai,,
3,1264119308025765888,1854724028,@sanghaviharsh @collectorsurat when APMC website will be working? It was great to order from there and not go out in this covid19 situation.🙏🙏,2020-05-23 09:01:43,en,[],[],"Pune, India",,
4,1264119501118779393,2900415416,"This may change her life forever.

Wish her good luck. https://t.co/uX5l40Wwkb",2020-05-23 09:02:29,en,[],[],"Nagpur, India",,
5,1264119551228121088,34225259,@meka_rv There is a difference between dying from covid and dying with covid.. that distinction has been blurred by the WHO guidelines,2020-05-23 09:02:41,en,[],[],Mumbai,,
6,1264119628906684417,272503721,"@ImtiazMadmood No two doctors agree with each other. I have 2 at home and I know. 
Next some other doctor may come out with a weirdest observation that covid19 had been dormant in hyenas of Madagascar since 1650 AD.",2020-05-23 09:03:00,en,[],[],,,
7,1264119633625313281,938476768167575553,"In the corona era @SonuSood is the real hero. First time ever I got tears in my eyes after Reading your tweets. Really u win heart of millions of ppl. I think this work gives you Nobel prize back. 🙏
#SonuSood",2020-05-23 09:03:01,en,"[{'text': 'SonuSood', 'indices': [199, 208]}]",[],"Siwan, Bikaner, Delhi",,
8,1264119728446091264,4418292552,"Make sure you have your travel plans ready so you can execute them with @touroxy post Lockdown!

Ab Ghumo ❤️ khol ke.. 
.
.
#travelsafe #COVIDー19 #EidUlFitr #karachiPlaneCrash #MPबेनिवाल_एकसाल_बेमिसाल #DarbhangaAirport #touroxy #Travel #staysafe #callherdaddy https://t.co/awX9K6vz6v",2020-05-23 09:03:24,en,"[{'text': 'travelsafe', 'indices': [124, 135]}, {'text': 'COVIDー19', 'indices': [136, 145]}, {'text': 'EidUlFitr', 'indices': [146, 156]}, {'text': 'karachiPlaneCrash', 'indices': [157, 175]}, {'text': 'MPबेनिवाल_एकसाल_बेमिसाल', 'indices': [176, 200]}, {'text': 'DarbhangaAirport', 'indices': [201, 218]}, {'text': 'touroxy', 'indices': [219, 227]}, {'text': 'Travel', 'indices': [228, 235]}, {'text': 'staysafe', 'indices': [236, 245]}, {'text': 'callherdaddy', 'indices': [246, 259]}]",[],"Noida, India",,
9,1264120093362884608,1019907339950919681,"1. Today, the world is counting one by one every victim of the coronavirus across the globe, but nobody has asked who is responsible for the hundreds of thousands of martyrdoms, imprisonments and disappearances in countries where America and Europe have waged wars. https://t.co/MGnDPbKeHC",2020-05-23 09:04:51,en,[],[],,,
10,1264120169363841025,4849323423,"@LaxmipatSinghi @BollyNumbers @ICMRDELHI @Thinkerks @RaviScalpel @shananalla @LukeMor19529310 @suyogsarda @vinayverma99 Article by Aartjan J et al @PLOSPathogens, 2010 reported Zn(2+) w/ ionophores in imparing the replication of RNA viruses including influenza, poliovirus and #coronavirus. Why isn’t Zn a MUST component for ongoing trials of #HydroxyChloroquine? 
https://t.co/QK5nZKi4i2
#COVIDー19 https://t.co/wERPIopBLP",2020-05-23 09:05:09,en,"[{'text': 'coronavirus', 'indices': [277, 289]}, {'text': 'HydroxyChloroquine', 'indices': [343, 362]}, {'text': 'COVIDー19', 'indices': [389, 398]}]",[],Mumbai | Kolkata,,
11,1264120383835262977,103592096,My condolences to family of Late Prof Pande. Hope his soul finds peace. https://t.co/kwl4gomey9,2020-05-23 09:06:00,en,[],[],Dal Nagar l Lucknow l Dasuya,,
12,1264120569487937537,1162682455507161088,"It is time to make this life into a joyful and balanced life. Inner Engineering Online offers tools of wellbeing now at you fingertips. As a token of gratitude to all Covid-19 frontline workers, it is offered free of cost
https://t.co/64q2IgjuMM #MyInnerEngineering #IEOforAll https://t.co/KVWuV7dXJ5",2020-05-23 09:06:44,en,"[{'text': 'MyInnerEngineering', 'indices': [246, 265]}, {'text': 'IEOforAll', 'indices': [266, 276]}]",[],"Aligarh, India",,
13,1264120756755222528,64748167,@miss_cherished Well trying to find new morcha(goals) to get away from the same.trying to be a volunteer for covid,2020-05-23 09:07:29,en,[],[],"New Delhi, India",,
14,1264120785444253697,121153841,"It is time to mke this life into a jyfl &amp; balanced life. Inner Enging Online offes tools of wellbeing nw at ur fingertips. As a token of gratitude to all Covid-19 frntline wrkers, it is offered free of cost
To register visit: https://t.co/IQsDIYlXls #MyInnerEngineering #IEOforAll https://t.co/E8Vha8u3ZC",2020-05-23 09:07:36,en,"[{'text': 'MyInnerEngineering', 'indices': [254, 273]}, {'text': 'IEOforAll', 'indices': [274, 284]}]",[],New delhi,,
15,1264120800145268736,729898342830854144,"@AnilDeshmukhNCP @MahaCyber1 Sir, fake news and hatred messages are very dangerous than covid 19 , it infects millions of people mind  specially young youth in a seconds, take strict action against them and punish hardly 🙏🙏🙏",2020-05-23 09:07:39,en,[],[],"Pune, India",,
16,1264120847645671427,326112817,"My Munnar...
think of wonderful places you visited in #Munnar...
think of wonderful memories you made here...

#Weshallovercome
#breakthechain #staySafe #travelLater
#Covid19 #Kerala #stayhome #Indiafightscorona https://t.co/pIYXhhzRjm",2020-05-23 09:07:50,en,"[{'text': 'Munnar', 'indices': [54, 61]}, {'text': 'Weshallovercome', 'indices': [111, 127]}, {'text': 'breakthechain', 'indices': [128, 142]}, {'text': 'staySafe', 'indices': [143, 152]}, {'text': 'travelLater', 'indices': [153, 165]}, {'text': 'Covid19', 'indices': [166, 174]}, {'text': 'Kerala', 'indices': [175, 182]}, {'text': 'stayhome', 'indices': [183, 192]}, {'text': 'Indiafightscorona', 'indices': [193, 211]}]",[],"Munnar, India",,
17,1264120913668308992,995859870858424321,"Let pankaj , maharashtra, chayusgad fo not follow Karnataka. States can do that. Why don't you give them free advise https://t.co/HF2YpAXJ21",2020-05-23 09:08:06,en,[],[],"Kalyan Dombivali, India",,
18,1264120962062131200,74140600,"One by one, they’re falling like 9 pins and the travel industry is on a ventilator! Damn you Covid! https://t.co/Z3Dm9QoEQf",2020-05-23 09:08:18,en,[],[],"Mumbai, India",,
19,1264121002147135488,296592360,"My flight is cancelled due to covid 19 already received message from #airasia , but no refund even after several calls , tweets",2020-05-23 09:08:27,en,"[{'text': 'airasia', 'indices': [69, 77]}]",[],,,
20,1264121016252391425,30366427,"Over a period of time I guess our ears will develop some muscle. Mask wearing impact. 
#WearAMask #COVIDー19",2020-05-23 09:08:31,en,"[{'text': 'WearAMask', 'indices': [87, 97]}, {'text': 'COVIDー19', 'indices': [98, 107]}]",[],Chennai - Tamilnadu - India,,
21,1264121270259658752,144150486,"'Judges cannot sit in Ivory Tower blind folded to miseries of Citizen's - Sr. Ad. Dushyant Dave criticize SC response to migrants. Excellent article.
 https://t.co/OuVATSOYt4",2020-05-23 09:09:31,en,[],[],Tiruchirappalli,,
