,id_str,user_id,text,created_at,lang,entities_hashtags,entities_symbols,location,coordinates,time_zone
0,1256477622340481024,72260405,"Can you help get my #petition to 99 signatures by the end of today? I started a petition and I need you to sign and share it now.
#Covid19 #Doctors #HealthcareHeroes #healthcare
#CoronaUpdatesInIndia
 #MumbaiPolice #Mumbai
@narendramodi
@rashtrapatibhvn
https://t.co/k3IspC4teG",2020-05-02 06:56:24,en,"[{'text': 'petition', 'indices': [20, 29]}, {'text': 'Covid19', 'indices': [130, 138]}, {'text': 'Doctors', 'indices': [139, 147]}, {'text': 'HealthcareHeroes', 'indices': [148, 165]}, {'text': 'healthcare', 'indices': [166, 177]}, {'text': 'CoronaUpdatesInIndia', 'indices': [178, 199]}, {'text': 'MumbaiPolice', 'indices': [201, 214]}, {'text': 'Mumbai', 'indices': [215, 222]}]",[],"Mumbai, India",,
1,1256477717521788929,1536127303,To conquer corona. It has to be WE n NOT I. n we should mean it. In our country it is more I n less of WE. Kejri wants Delhi to be free. Haryana want their state. So closing each others borders. Same goes with other states. Work as we n see the results. Ultimately we are one.,2020-05-02 06:56:46,en,[],[],New delhi,,
2,1256477763558498304,181491054,"#Breakingnews | 122 jawans from single CRPF battalion in Delhi test COVID-19 positive, results of 100 more awaited.
#covid19 #coronavirusinindia #coronavirusupdate #newsx",2020-05-02 06:56:57,en,"[{'text': 'Breakingnews', 'indices': [0, 13]}, {'text': 'covid19', 'indices': [116, 124]}, {'text': 'coronavirusinindia', 'indices': [125, 144]}, {'text': 'coronavirusupdate', 'indices': [145, 163]}, {'text': 'newsx', 'indices': [164, 170]}]",[],mumbai,,
3,1256477856953020418,181491054,"#Visakhapatnam to be completely shut down till May 17 as the number of coronavirus cases rises to 29.   

#VizagCovid19Outbreak #andhrafightscorona #StayHomeSaveLives #StayHomeStaySafe 
#CautionYesPanicNo",2020-05-02 06:57:19,en,"[{'text': 'Visakhapatnam', 'indices': [0, 14]}, {'text': 'VizagCovid19Outbreak', 'indices': [106, 127]}, {'text': 'andhrafightscorona', 'indices': [128, 147]}, {'text': 'StayHomeSaveLives', 'indices': [148, 166]}, {'text': 'StayHomeStaySafe', 'indices': [167, 184]}, {'text': 'CautionYesPanicNo', 'indices': [186, 204]}]",[],mumbai,,
4,1256477878650146818,34954467,Read this. https://t.co/AaTvMHHsHi,2020-05-02 06:57:25,en,[],[],"Mumbai, India",,
5,1256477904495685633,1249251343165865984,"Siddharth The Bahubali Desai Power. 
Follow @sbsk_hisar  @viku___k for more updates.
_
_
_  #indiankabaddi #stayhome #staysafe #corona #lockdown #hisar #haryanakabaddi #akfi #irankabaddi @siddharthdesai09 #kabaddi #khelkabaddi #apnakhel #maharashtra #siddharthdesai https://t.co/NyDGBWpgGB",2020-05-02 06:57:31,en,"[{'text': 'indiankabaddi', 'indices': [92, 106]}, {'text': 'stayhome', 'indices': [107, 116]}, {'text': 'staysafe', 'indices': [117, 126]}, {'text': 'corona', 'indices': [127, 134]}, {'text': 'lockdown', 'indices': [135, 144]}, {'text': 'hisar', 'indices': [145, 151]}, {'text': 'haryanakabaddi', 'indices': [152, 167]}, {'text': 'akfi', 'indices': [168, 173]}, {'text': 'irankabaddi', 'indices': [174, 186]}, {'text': 'kabaddi', 'indices': [205, 213]}, {'text': 'khelkabaddi', 'indices': [214, 226]}, {'text': 'apnakhel', 'indices': [227, 236]}, {'text': 'maharashtra', 'indices': [237, 249]}, {'text': 'siddharthdesai', 'indices': [250, 265]}]",[],HISAR Haryana ,,
6,1256477958761414656,1861287276,"3 more #COVID19 deaths in #Karnataka, death toll reaches 25.
09 new positive cases have been reported from 01st May 2020, 5:00 PM to 02nd May 2020, 12:00 noon. Till date 598 COVID-19 positive cases have been confirmed. @IndianExpress
#COVID__19 https://t.co/bUuipSNtyf",2020-05-02 06:57:44,en,"[{'text': 'COVID19', 'indices': [7, 15]}, {'text': 'Karnataka', 'indices': [26, 36]}, {'text': 'COVID__19', 'indices': [235, 245]}]",[],"Bengaluru, Karnataka",,
7,1256478005129547777,740487259837726721,"Untill we don't develop the vaccine for Covid19, we have to live with this pandemic. We must have to make it a habit of wearing mask and washing hands frequently. Our Health workers deserves the highest commendation. Let us appreciate all the corona warriors. #IndiaFightsCorona",2020-05-02 06:57:55,en,"[{'text': 'IndiaFightsCorona', 'indices': [260, 278]}]",[],"Saharanpur, India",,
8,1256478078404083712,1249251343165865984,"Vikash The Udankandola on Fire 
Follow @sbsk_hisar hisar  @viku___k for more updates.
_
_
_  #indiankabaddi #stayhome #staysafe #corona #lockdown #hisar #haryanakabaddi #akfi #irankabaddi @sandeepkandola12 #kabaddi #khelkabaddi #apnakhel @vikashkandola.8 https://t.co/97XW6GIbwV",2020-05-02 06:58:12,en,"[{'text': 'indiankabaddi', 'indices': [93, 107]}, {'text': 'stayhome', 'indices': [108, 117]}, {'text': 'staysafe', 'indices': [118, 127]}, {'text': 'corona', 'indices': [128, 135]}, {'text': 'lockdown', 'indices': [136, 145]}, {'text': 'hisar', 'indices': [146, 152]}, {'text': 'haryanakabaddi', 'indices': [153, 168]}, {'text': 'akfi', 'indices': [169, 174]}, {'text': 'irankabaddi', 'indices': [175, 187]}, {'text': 'kabaddi', 'indices': [206, 214]}, {'text': 'khelkabaddi', 'indices': [215, 227]}, {'text': 'apnakhel', 'indices': [228, 237]}]",[],HISAR Haryana ,,
9,1256478096326361088,1029420503985876992,It’s his commitment to the Society. We are indeed proud. https://t.co/nLjshfqBFW,2020-05-02 06:58:17,en,[],[],"Bhubaneshwar, India",,
