,id_str,user_id,text,created_at,lang,entities_hashtags,entities_symbols,location,coordinates,time_zone
0,1257536305300414466,1253151122484797442,"Whose endeavors are preceded by a firm commitment, who does not take long rests before the task is accomplished, who does not waste time and who has control over his/her mind is wise.
#COVIDー19 #StayHome #staysafe 
#tuesdayvibes #TuesdayMorning 
@JagranNews",2020-05-05 05:03:13,en,"[{'text': 'COVIDー19', 'indices': [184, 193]}, {'text': 'StayHome', 'indices': [194, 203]}, {'text': 'staysafe', 'indices': [204, 213]}, {'text': 'tuesdayvibes', 'indices': [215, 228]}, {'text': 'TuesdayMorning', 'indices': [229, 244]}]",[],"Varanasi, India",,
1,1257536331288174593,802835942637649920,"Now Increase on #petrolprice and #Diesalprice
This is for #PeopleofDelhi voted @AamAadmiParty.at the time of suffering #poverty
due to #coronavirus.
@ArvindKejriwal https://t.co/r4Zpr9KweS",2020-05-05 05:03:19,en,"[{'text': 'petrolprice', 'indices': [16, 28]}, {'text': 'Diesalprice', 'indices': [33, 45]}, {'text': 'PeopleofDelhi', 'indices': [58, 72]}, {'text': 'poverty', 'indices': [119, 127]}, {'text': 'coronavirus', 'indices': [135, 147]}]",[],New Delhi India ,,
2,1257536337000853505,181491054,"3900 #COVID19 cases &amp; 195 deaths have been reported in the last 24 hours, the largest spike till now in both: Ministry of Health and Family Welfare https://t.co/oLErdobhUw",2020-05-05 05:03:21,en,"[{'text': 'COVID19', 'indices': [5, 13]}]",[],mumbai,,
3,1257536511760834562,1045335434,"""COVID-19 in India"" #coronavirus https://t.co/DF7D0p9zjE",2020-05-05 05:04:02,en,"[{'text': 'coronavirus', 'indices': [20, 32]}]",[],"Kolkata, India",,
4,1257536520866729984,360149420,We will fight against this. Kejriwal must resign. I am sitting on hunger strike against his decision. This will effect on poor people who is already suffering because of this pandemic. https://t.co/yf8iVbCVmF,2020-05-05 05:04:05,en,[],[],new delhi,,
5,1257536533797539840,795602366921838592,@AKHIL4u Unofficial delivery of alcohol is there on regular days in some areas. But I was thinking why isn't it legal? Especially This covid situation this could also be made deliverable item and would have boosted up sales.,2020-05-05 05:04:08,en,[],[],"New Delhi, India",,
6,1257536637107503105,76094689,This guy is putting entire godi media to shame...:) https://t.co/9j7QTOS7nV,2020-05-05 05:04:32,en,[],[],Global,,
7,1257536812274167809,1142967251781455872,"Real warriors of AP / distributing pension every month on door step first implemented in India / Covid19  survey and giving the tips, musks and detail data collecting house holds / some countries like Britain and Kerala looking on our state they want impose the system https://t.co/SKhyoQbEtf",2020-05-05 05:05:14,en,[],[],"Anantapur, India",,
8,1257536928959913984,930327576194588672,Yes I accept that it’s a big contributor of revenue  for Governments so they opened the wine shops without any planning and everybody know that it can increase  Corona cases . State Governments should think 100 times before taking these types of decisions .#शराबी_सरकार https://t.co/yLcuIjY0NR,2020-05-05 05:05:42,en,"[{'text': 'शराबी_सरकार', 'indices': [257, 269]}]",[],"Ahmadabad City, India",,
9,1257537037223239680,2533035349,Delhi is suffering @ArvindKejriwal @SanjayAzadSln https://t.co/qDrU1m2KkA,2020-05-05 05:06:08,en,[],[],"Pune, India",,
10,1257537063861260288,935382066392387584,@UPGovt @AwasthiAwanishK @ShishirGoUP @myogiadityanath @DMKanpur @CommissionerKnp #COVIDー19 Hilarious act.,2020-05-05 05:06:14,en,"[{'text': 'COVIDー19', 'indices': [82, 91]}]",[],,,
11,1257537066231042048,3195403088,Man who set up Covid mutual aid group for Malegaon’s poor dies ⁦@IndianExpress⁩ #SaveMalegaon #COVID19  #WarAgainstVirus #Malegaon https://t.co/cp2O0qOdsB,2020-05-05 05:06:15,en,"[{'text': 'SaveMalegaon', 'indices': [80, 93]}, {'text': 'COVID19', 'indices': [94, 102]}, {'text': 'WarAgainstVirus', 'indices': [104, 120]}, {'text': 'Malegaon', 'indices': [121, 130]}]",[],"Malegaon, India",,
