,id_str,user_id,text,created_at,lang,entities_hashtags,entities_symbols,location,coordinates,time_zone
0,1262249857537896449,890083619368259584,"#COVID19 spreads to one more district in #Odisha as #Kandhamal registers 2 maiden cases.

 The fresh cases are from:
👉 Jajpur: 16
👉 Ganjam: 15
👉 Kendrapada: 3
👉 Nayagarh: 3
👉 Kandhamal (New): 2
👉 Boudh: 1
👉 Cuttack: 1
👉 Khurdha: 1
👉Balangir-2
👉Puri-4",2020-05-18 05:13:12,en,"[{'text': 'COVID19', 'indices': [0, 8]}, {'text': 'Odisha', 'indices': [41, 48]}, {'text': 'Kandhamal', 'indices': [52, 62]}]",[],,,
1,1262249881961295874,4585188852,"Finding a way to move directly into 2021 ⚡👀 

#KaushikJadav  #weareinthistogether #quarantine #quarantineandchill #staypositive #quarantinelife #stayhome #corona #kisikomathona #stayfit #staysafe #socialdistancing #lockdown #exercise #youtuber #mumbai #IndiaFightsCoronavirus https://t.co/NRDgfN4MdX",2020-05-18 05:13:17,en,"[{'text': 'KaushikJadav', 'indices': [46, 59]}, {'text': 'weareinthistogether', 'indices': [61, 81]}, {'text': 'quarantine', 'indices': [82, 93]}, {'text': 'quarantineandchill', 'indices': [94, 113]}, {'text': 'staypositive', 'indices': [114, 127]}, {'text': 'quarantinelife', 'indices': [128, 143]}, {'text': 'stayhome', 'indices': [144, 153]}, {'text': 'corona', 'indices': [154, 161]}, {'text': 'kisikomathona', 'indices': [162, 176]}, {'text': 'stayfit', 'indices': [177, 185]}, {'text': 'staysafe', 'indices': [186, 195]}, {'text': 'socialdistancing', 'indices': [196, 213]}, {'text': 'lockdown', 'indices': [214, 223]}, {'text': 'exercise', 'indices': [224, 233]}, {'text': 'youtuber', 'indices': [234, 243]}, {'text': 'mumbai', 'indices': [244, 251]}, {'text': 'IndiaFightsCoronavirus', 'indices': [252, 275]}]",[],"Mumbai, India",,
2,1262249886310731776,785535562014920706,Anyone to follow me in Twitter .... To share jharkhand status throughout this covid-19 pandemic,2020-05-18 05:13:19,en,[],[],"RANCHI,JHARKHAND",,
3,1262249913426931713,3010523383,"COVID-19 updates as on 18.05.2020 at 8 AM * 👇 

▪ Active Cases: *56,316*
▪ Cured/Discharged/Migrated cases: *36,824*
▪ Death cases: *3,029*
Figure of 90000+ cases of COVID-19 shown in media is including cured/ discharge cases.
#Covid_19india #CoronaVirusUpdate #StayAtHome",2020-05-18 05:13:25,en,"[{'text': 'Covid_19india', 'indices': [227, 241]}, {'text': 'CoronaVirusUpdate', 'indices': [242, 260]}, {'text': 'StayAtHome', 'indices': [261, 272]}]",[],Mumbai,,
4,1262250103911391232,1203322436386578435,"One Nation. One Goal. One Pledge. Let's beat Covid-19 together with No Lockdown on Dreams. 
#ActivIndia https://t.co/vbW3MCBzhl",2020-05-18 05:14:10,en,"[{'text': 'ActivIndia', 'indices': [92, 103]}]",[],Etawah,,
5,1262250129517510656,1311041005,This is the outcome of the hatredness spread by godi media https://t.co/H8Mq4Top6x,2020-05-18 05:14:17,en,[],[],Delhi/Uttarakhand,,
6,1262250193149255681,284183789,"@sri_punit @BBCHindi Thermal screen is just temprature measurement.
Most of the indians are Asymptomatic. It means toy cant get anything in thermal checks.
So we will have to do Corona test of each passenger before boarding and it's not possible in india as count is too high.",2020-05-18 05:14:32,en,[],[],"New Delhi, India",,
7,1262250291879124992,53608013,@ChinnappaKSD Goverment have decided to stop a covid on paper so ye to saala hona hi tha...,2020-05-18 05:14:55,en,[],[],YamunaNagar,,
8,1262250319905386498,1249755675015540736,"Of the 48 new #COVID19 cases detected in #Odisha, 15 are from Ganjam, 16 from Jajpur, 1 from Khurda, 1 Cuttack, 3 from Nayagarh, 3 from Kendrapara, 1 from Boudh, 2 cases from Kandhamal, 2 from Bolangir &amp; 4 from Puri. Total state tally zooms upto 876.
#OdishaFightsCorona",2020-05-18 05:15:02,en,"[{'text': 'COVID19', 'indices': [14, 22]}, {'text': 'Odisha', 'indices': [41, 48]}, {'text': 'OdishaFightsCorona', 'indices': [255, 274]}]",[],Bhubaneswar,,
9,1262250334942101506,1198256313081331712,"Prisoners too are humans, they too have the right to be safe. Jails are not safe these days. Jaipur like situation where 116 jail-inmates got infected with covid-19 should not repeat in other jails.  #SavePrisoners_GrantParole https://t.co/YyF1Xjz2eY",2020-05-18 05:15:05,en,"[{'text': 'SavePrisoners_GrantParole', 'indices': [200, 226]}]",[],आज्ञा चक्र,"{'type': 'Point', 'coordinates': [77.2774766, 28.6451367]}",
10,1262250395402829824,1210793355325558787,"Congress and it's aligned media partners have shifted the focus on the plight of the migrant workers.The #Covid19 seems to be over!!!!
Instead of focusing on the mismanagement.A narrative cannot last long enough.",2020-05-18 05:15:20,en,"[{'text': 'Covid19', 'indices': [105, 113]}]",[],"Indira Puram, Ghaziabad",,
11,1262250453863067648,4595308993,"👏👏
It's okay to say NO to people in power. But I guess this will take ages to happen in our country.  https://t.co/b3yIkTkrAb",2020-05-18 05:15:34,en,[],[],"Bikaner &  Gurgaon, India",,
12,1262250531050799104,14277764,"""Neither we nor the cops can force them. We also feel helpless now."" Majority of the cases are coming from slum areas where it's difficult to maintain social distance. https://t.co/eZVIKT1gzr",2020-05-18 05:15:52,en,[],[],"Pune, India",,
13,1262250626723000320,2357578274,"Covid-19 is spreading in many prisoners so #SavePrisoners_GrantParole
for securing the lives of prisoners.

https://t.co/OJEbH0UjUe",2020-05-18 05:16:15,en,"[{'text': 'SavePrisoners_GrantParole', 'indices': [43, 69]}]",[],"Ujjain, M.P.",,
14,1262250784101711872,1485143113,"This is so cruel 😭 
Policemen who are going through such tough times themselves are being heartless towards the poor. https://t.co/Rxi4WUX1Mn",2020-05-18 05:16:53,en,[],[],Bombay,,
15,1262250989681176576,1142427557440061440,Please instruct the police station Durgaganj to take the action on priority https://t.co/ekdj9lTtyY,2020-05-18 05:17:42,en,[],[],"New Delhi, India",,
16,1262251105985191936,4428393981,"#AatmaNirbharApnaBharat
Technology driven education post COVID-19
via NaMo App https://t.co/Y7dfOerH0Z",2020-05-18 05:18:09,en,"[{'text': 'AatmaNirbharApnaBharat', 'indices': [0, 23]}]",[],India,,
17,1262251255075753985,124208599,"@BSYBJP @CMofKarnataka No Interstate travel for another 15 days please. We know what we got from Mumbai and Gujarat, can't afford anymore. #coronavirus",2020-05-18 05:18:45,en,"[{'text': 'coronavirus', 'indices': [139, 151]}]",[],Bengaluru,,
18,1262251415419760644,105049497,Gabbar is back! ❤❤ https://t.co/o1iYGXkBXd,2020-05-18 05:19:23,en,[],[],New Delhi,,
19,1262251418066595841,4428393981,"#AatmaNirbharApnaBharat
Rs 15,000 crore to fight COVID-19
via NaMo App https://t.co/VQExHPdZH3",2020-05-18 05:19:24,en,"[{'text': 'AatmaNirbharApnaBharat', 'indices': [0, 23]}]",[],India,,
20,1262251448844390401,2540355245,"@khagesh1234  R u fine Khageshwar??? What's the update about corona cases in ur block???? Stay Home,Stay Safe.👍👍👍👍👍",2020-05-18 05:19:31,en,[],[],"Biripada,Soro,BLS,Odisha,India",,
21,1262251621381058561,2189553931,@SrBachchan @rohini_sgh being self or being alone let us understand how to increase our own shelf life living with corona in future,2020-05-18 05:20:12,en,[],[],Delhi,,
22,1262251850608324608,60870228,"@HamaraWarangal @KTRTRS @AmitShah @Collector_WGLU @cpwrlc @kishanreddybjp @MC_GWMC @PamelaSatpathy @Collector_HYD @TelanganaHealth @IPRTelangana @ShantaThoutam @dasyamofficial @HiHyderabad @swachhhyd @Collector_MBD Hello all  today morning I have watched the ETV NEWS, I am very much surprised and worried about COVID-19 that this can be avoid by taking 2 precautions 1. Follow the instructions of the GOVERNMENT STRICTLY 2. With the self defence like : maintenance of the home 🏠 homely 🏡",2020-05-18 05:21:07,en,[],[],India,,
23,1262252075049615362,533279262,"""A Historic Day"": Canada's Parliament Goes Virtual Through Coronavirus Pandemic - NDTV https://t.co/e5bfjRNIC1",2020-05-18 05:22:00,en,[],[],Nipani/Kolhapur - India,,
24,1262252096851599360,325488932,And that is the state across the world. Unfortunately they need to bring in other airlines into the fold ASAP. https://t.co/dlcMzlanBf,2020-05-18 05:22:06,en,[],[],instagram.com/livefromalounge,,
25,1262252153281712128,1210793355325558787,Survival of the fittest opps sorry richest!!!!! https://t.co/7hHJv9RicZ,2020-05-18 05:22:19,en,[],[],"Indira Puram, Ghaziabad",,
26,1262252213327597569,716541107933306880,@AskAnshul all these cases must be brought to the notice of United Nations and should be publicised all over the world. No Country should offer any help to Pakistan. Let them die of Corona and hunger.,2020-05-18 05:22:33,en,[],[],Ghaziabad,,
27,1262252355648737282,113669534,"Yes the religion, where you see people sacrifice everything,including money, clothes, amenities 
#jain 
#Jainism 

Hashtags:
#Life #Love #twitter #Coronavirus #lifeisgood
#Vegan #youtuber #youtubers  #youtubechannel… https://t.co/KkBSgV75BK",2020-05-18 05:23:07,en,"[{'text': 'jain', 'indices': [97, 102]}, {'text': 'Jainism', 'indices': [104, 112]}, {'text': 'Life', 'indices': [125, 130]}, {'text': 'Love', 'indices': [131, 136]}, {'text': 'twitter', 'indices': [137, 145]}, {'text': 'Coronavirus', 'indices': [146, 158]}, {'text': 'lifeisgood', 'indices': [159, 170]}, {'text': 'Vegan', 'indices': [171, 177]}, {'text': 'youtuber', 'indices': [178, 187]}, {'text': 'youtubers', 'indices': [188, 198]}, {'text': 'youtubechannel', 'indices': [200, 215]}]",[],bharat,"{'type': 'Point', 'coordinates': [77.0, 21.0]}",
28,1262252384928952325,790541613693038592,"Tiktok Promoting

Acid attack
Love Jehad
Religious conversation 
Rapes 
Child sex abuse 
Corona carriers 

This is a direct attack on Hindus ...why we can’t ban this ...why we gave 303 seats to BJP ?

#BanTiktok https://t.co/SxxTTnRroM",2020-05-18 05:23:14,en,"[{'text': 'BanTiktok', 'indices': [201, 211]}]",[],"Goraya, India",,
29,1262252402561871873,2984339761,"@Kaalateetham @crit_hippo Dr, Sir, The Covid has proved many a ppl wrong...Even the Drs and Scientist are clueless, who are battling day to day are yet to say the final word. .Where as these Chart makers sitting on increasing coffins in US and UK is throwing figures to make more ppl go sick.",2020-05-18 05:23:18,en,[],[],India,,
30,1262252403337895936,2563110949,"@ashramgoregaon @UNHumanRights @FMHDSD @JodhpurPcr @ashokgehlot51 @HRDMinistry @rashtrapatibhvn @mygovindia @myogiadityanath @SureshChavhanke Indian jails are overcrowded than their sanctioned capacity, hence social distancing is impossible. GOI should #SavePrisoners_GrantParole in order to prevent community transmission of Corona.",2020-05-18 05:23:19,en,"[{'text': 'SavePrisoners_GrantParole', 'indices': [253, 279]}]",[],,,
31,1262252406223462400,1044560652,Is it required? #corona https://t.co/XPHDXULzrA,2020-05-18 05:23:19,en,"[{'text': 'corona', 'indices': [16, 23]}]",[],"Perambur Purasavakam, Tamil Na",,
32,1262252480148234240,793750314801213440,"@ashramgoregaon @UNHumanRights @FMHDSD @JodhpurPcr @ashokgehlot51 @HRDMinistry @rashtrapatibhvn @mygovindia @myogiadityanath @SureshChavhanke Prisons can easily become Corona hotspots because:  Closed n Congested environment, no proper ventilation  Elderly people have less immunity n already ill, so more prone to infections   Due to lack of space, social distancing is impossible  Hence, to #SavePrisoners_GrantParole",2020-05-18 05:23:37,en,"[{'text': 'SavePrisoners_GrantParole', 'indices': [393, 419]}]",[],,,
33,1262252572896751616,1160061559667740672,"@CPMumbaiPolice @MumbaiPolice @DGPMaharashtra Dear sir, applied online for trave out of Maharashtra state vide application file ref no AE202005177129  on 17/05/ 2020 however there is no reply so far. Request please update status.also Email sent on covid19.mpass@mahapolice.gov.in",2020-05-18 05:23:59,en,[],[],"Mumbai, India",,
34,1262252591574106113,2565444943,"#COVID19 so the whole world is suffering from this #ChineseVirus so many peoples are killed by this virus &amp; now time has come to protest the Chinese products all over the world, stop all kinds of business with China ie avoid China....",2020-05-18 05:24:04,en,"[{'text': 'COVID19', 'indices': [0, 8]}, {'text': 'ChineseVirus', 'indices': [51, 64]}]",[],mumbai ,,
35,1262252619076038656,1210793355325558787,Once rediculed but today the most trusted way to get to the grass root poor!!!!! https://t.co/aUYny1m80c,2020-05-18 05:24:10,en,[],[],"Indira Puram, Ghaziabad",,
36,1262252649128304640,1225004281134112768,"@Stanmax2 @ABPNews @ArvindKejriwal Hii.. mai i know that why you store is been open. If any one get affected with Corona who will be responsible. #Lockdown4 .
#CloseStanmax. V3SMall Stanmax. Nirman Vihar. Employee are forced to come and work there. Please see to it",2020-05-18 05:24:17,en,"[{'text': 'Lockdown4', 'indices': [146, 156]}, {'text': 'CloseStanmax', 'indices': [159, 172]}]",[],,,
37,1262252854221430785,1198256313081331712,Corona has severely affected Jaipur jail. Govt. must ensure safety of prisoners. Condition like Jaipur jail must not repeat in other jails of the country.  #SavePrisoners_GrantParole https://t.co/nary2yoEdV https://t.co/qadDKFJiFF,2020-05-18 05:25:06,en,"[{'text': 'SavePrisoners_GrantParole', 'indices': [156, 182]}]",[],आज्ञा चक्र,"{'type': 'Point', 'coordinates': [77.2774766, 28.6451367]}",
38,1262252873074737153,62770516,@BrigMahalingam No doubt food are bad now. Good food were for Tablighi as gratitude to get Corona sir. However now a lot started asking beef and Chicken- Fish 😂,2020-05-18 05:25:11,en,[],[],"Bengaluru, India",,
39,1262253172036456448,780747071695360001,"Plz stay aware of fake news spread by Godi media regarding migrant labours being stopped on the borders.
#Lockdown4
#lockdown4guidelines
#MigrantLabourersDying
#MigrantsOnTheRoad https://t.co/gqVq1X2k26",2020-05-18 05:26:22,en,"[{'text': 'Lockdown4', 'indices': [105, 115]}, {'text': 'lockdown4guidelines', 'indices': [116, 136]}, {'text': 'MigrantLabourersDying', 'indices': [137, 159]}, {'text': 'MigrantsOnTheRoad', 'indices': [160, 178]}]",[],"New Delhi, India",,
40,1262253237580726272,1036139757519044609,Joke of the year😂 https://t.co/Z96wtdU40r,2020-05-18 05:26:38,en,[],[],"Hazaribag, India",,
41,1262253258094940160,1330906375,Kerala led the numbers of Covid 19 cases initially but contained quickly. Kudos to Malyalis and State government for efficient work. What about Maharashtra?,2020-05-18 05:26:42,en,[],[],"Bhilai, Chattisgarh, India",,
