,date,tweet_text
186,2020-03-25 07:24:23,@aamir_khan @BeingSalmanKhan @iamsrk @SaifOnline  akshay kumar has donated 1.80 crores to PM relief fund to combat corona. what about you?
187,2020-03-25 07:24:43,"@iabfe @RudyGiuliani @magi5er Oh sure( wink wink) BREITBART. 
The ""news"" for fools.
Also for the mutated ""Novel Corona Virus""?"
188,2020-03-25 07:24:48,Kids these days 🤣 https://t.co/qo89oaVhGU
189,2020-03-25 07:25:06,"@HelloMilkbasket have some moral, ethical and legal responsibility. STOP using these non woven polypropylene bags.… https://t.co/Jcoc5hGFY0"
190,2020-03-25 07:25:15,"Fisrt Corona Case in my Colony, Yarpur Rajputana, Gardanibagh, Patna - 800001
I request you Sir to please begin  ad… https://t.co/Wu2IKNr2J8"
191,2020-03-25 07:25:19,"*I'm thinking about Corona virus*

*In My Mind:
#coronavirusindia #memesdaily #IndiaFightsCorona #Memes… https://t.co/jkYqRjqcAW"
192,2020-03-25 07:25:33,"#21daysLockdown here is my work from home setup. stay safe, stay in home and fight against corona.… https://t.co/F2GeJsMPZD"
193,2020-03-25 07:25:51,"Indian still do care about nature i think thats why mortality rate is low here somehow.....
#lovenature and stop… https://t.co/k1lVBDgV1Y"
194,2020-03-25 07:26:18,"କଳାବଜାରୀ :- 
            କରୋନା ଭାଇରସ ଠାରୁ ବେଶୀ ମାରାତ୍ମକ ।

Black marketeer :-
            More deadly than Coronavi… https://t.co/UFOjIrzH8Z"
195,2020-03-25 07:26:28,"My sister lives in Vadavali village,Ta Chanasma,Di Patan. People gather &amp; have fun in big groups. No seriousness ab… https://t.co/UY2KvTI8vu"
196,2020-03-25 07:26:33,"Honorable prime minister MODIJI 
 I request u as a businessman pls forward financial current year to 30April 2020..… https://t.co/uVOrdjckn1"
197,2020-03-25 07:27:48,@sharifzada86 @ICC @cricketworldcup @ImranKhanPTI #BeggarCountryPakistan I thought here we tweet regarding one day… https://t.co/XPcp96e7qN
198,2020-03-25 07:28:01,So much of excitement by @TelanganaCMO ; when you do not study full year and try to complete course one night befor… https://t.co/kpkKR2fymm
199,2020-03-25 07:28:12,@Bhabanikanak Wow... also they take kids with them... basically it’s the literacy and nothing else. Many thinks tha… https://t.co/eZSD6HyUac
200,2020-03-25 07:28:31,"We are concerned. Please take care. Please alert them. 
@abntelugutv @ABPNews @Republic_Bharat @republic @ndtv @Ntv… https://t.co/fSjHEic964"
201,2020-03-25 07:29:16,"Corona Virus Today #USA🇺🇸 Updates- 24/3/2020   9:24AM
 
Total Case - 54916
Today New - +35

Total Death- 786
Today… https://t.co/ablPqCwz2U"
202,2020-03-25 07:30:18,@shankasur Agree. Yesterday's speech was transparent in its attempts to excuse the government. Corona &gt; European/Am… https://t.co/1tEF902SV7
203,2020-03-25 07:30:43,Stay safe from corona and its socio-economic impact https://t.co/hjU1ATkwJx
204,2020-03-25 07:31:06,"@narendramodi Honorable prime minister MODIJI 
I request u as a businessman pls forward financial current year to 3… https://t.co/CBvw7DbWQr"
205,2020-03-25 07:31:12,Great Great Job. https://t.co/ofyApHKFze
206,2020-03-25 07:31:23,"In the interest of safety of our customers, staff and associates, we are closing our exclusive business outlets acr… https://t.co/kZhscBH6Nk"
207,2020-03-25 07:31:45,"गुढीपाडव्याच्या हार्दिक शुभेच्छा!
Let's welcome the New Year to the concept of liberation from Corona,
Let's abide… https://t.co/bFa75xQVGV"
208,2020-03-25 07:31:48,"@sambitswaraj  SAMBIT PATRA is a doctor.
 Why he is not going to  hospital for national cause as country is in dang… https://t.co/4PjK9w9SMi"
209,2020-03-25 07:32:03,@dipahindustani These all people should be arrested More people will get infected mentally due to their social medi… https://t.co/sSFHLyPLkm
210,2020-03-25 07:32:03,"All the world locked out situation with every people's stay at home, joint family system, storage book reading habi… https://t.co/HLvaPOndUg"
211,2020-03-25 07:32:35,"@ndtv https://t.co/jEugqpZiGT SAMBIT PATRA is a doctor.
 Why he is not going to  hospital for national cause as cou… https://t.co/qeewGwvUYa"
212,2020-03-25 07:33:52,@shmyla Hahaha. Tell me about it. Most of the stories start with 'In the time of Corona' line these days! :)
213,2020-03-25 07:34:00,@manishBJPUP Happy birthday my hero 🎁🎂🍫take care to corona 🦠😷👍
214,2020-03-25 07:34:24,"@SrBachchan Respected Sir,

India will not cross 1000 cases of corona....

Dont worry, we are always safe.

सिर्फ… https://t.co/R3p0c7Udjs"
215,2020-03-25 07:34:45,We have like 10 deaths ;  all these cases of foreign return . US has confined to New York and very few deaths . dat… https://t.co/eNBA1YcZql
216,2020-03-25 07:34:45,"No online shopping thanks to Corona, only the odd e-book. More savings. Yay!"
217,2020-03-25 07:34:51,"@myogiadityanath Genuine request sir, some media intellectual s  needs to be arrested as they are spreading hatred… https://t.co/oezhg1bhk6"
218,2020-03-25 07:35:26,"@dhruv_rathee @TeamYouTube @SusanWojcicki Because YouTube also know, that you have no credibility left to talk on s… https://t.co/w4KGvNKZKe"
219,2020-03-25 07:35:32,@anujias09 Pls maintain Food supply . Seems I will die from hunger or other disease even before corona.
220,2020-03-25 07:35:48,"UP &amp; MP CMs have fully honoured Modi's guidelines and appeal.

#JantaCurfewChallenge #IndiaFightsCorona… https://t.co/S8k75kMXrx"
221,2020-03-25 07:36:12,"My cook didn't turn up today after 8pm last evening fear of coming out seized her ..
No home delivery system ....
B… https://t.co/15NGfOTvID"
222,2020-03-25 07:36:23,"@Airtel_Presence @airtelindia @Airtel_Presence 
Dear My wife no:8978312523 it's not working suddenly from last 2day… https://t.co/s0LZ6g4Y91"
223,2020-03-25 07:36:24,Comment down below how you are spending your quarantine within six words. Till then #staysafe.… https://t.co/jHgYtcQiu0
224,2020-03-25 07:36:34,Paying sources. By the reason of corona. So please consider to this issue please postpone pone to all Emi and lons… https://t.co/HclsaRfMot
225,2020-03-25 07:36:42,"#StayAtHomeSaveLives
This picture makes me cry!

This is the last photo of Dr Hadio Ali who died after treating the… https://t.co/XX5Eo8S6qR"
226,2020-03-25 07:36:44,I feel that in corona episode Tge WHO is playing very ineffective and inefficient role. Their work at present is on… https://t.co/ruS841MZvJ
227,2020-03-25 07:36:45,"@taslimanasreen @mebelle5490 Men afraid bcz, They afraid wives rather than corona. Jose 🙏"
228,2020-03-25 07:37:17,"All India locked out India and world wide many services and necessity item purchased for time given,  every world w… https://t.co/fCy2zhmZNX"
229,2020-03-25 07:38:21,"CM Uddhav Thackrey: Maharashtra will celebrate Gudi Padwa not today but when it defeats Corona Virus 

Maharashtra… https://t.co/3M9RAG1J4N"
230,2020-03-25 07:38:45,"#*#Nice step for prevent Corona 
#*#Jay Ho 
#*#Govt of Odisha
#*#CM 👏👌👏 https://t.co/SzHZtC6TFG"
231,2020-03-25 07:38:51,Corona#very dangerous #21daysLockdown #stay home
232,2020-03-25 07:39:13,"@airtelcomplaint

Please help her https://t.co/4pKzzz30b6"
233,2020-03-25 07:39:41,"We should not spear Chinese Govt
to put the world in this life threatening situation, we should punish them for tho… https://t.co/Bg87wGvfCy"
234,2020-03-25 07:39:56,"@azhagi_ Lock down will be broken by the people soon  or with in week time 
no more lock downs or extension unless… https://t.co/llF32mbXK3"
235,2020-03-25 07:41:11,"May the 9 avatars of Maa Durga bless you with 9 qualities – power, happiness, humanity, peace, knowledge, devotion,… https://t.co/wAws6uZRhS"
236,2020-03-25 07:41:51,"All the parts of world ventilator and shortage of hospital bed problem question arise,  lung capicity and breath ca… https://t.co/KmJS5QBPQA"
237,2020-03-25 07:43:12,@NibrasAdambawa In US 675 deaths have been blamed on Corona - most cases are in New York which is a very local mana… https://t.co/Ql4gYTevZ0
238,2020-03-25 07:45:17,"Pls download it from this link

https://t.co/BMwGc3OBjt https://t.co/ydMxe8puS8"
239,2020-03-25 07:45:21,"But a caged human stands on the grave of dreams.
Finally Birds are free to roam around.Humans are in cage.… https://t.co/wiibaSJIos"
240,2020-03-25 07:46:33,@rehnharm1 Fake ..... Hope it wud be real .. they have preserved 1500 viruses 🦠 deadly as #corona .. whole world is payin
241,2020-03-25 07:46:36,"@ANI Male population is in double attack..!!
Outside is Corona, inside home is....!! 
Have no courage to named..!!
#CoronaStopKaroNa"
242,2020-03-25 07:46:57,Human beings have always been against nature. Now nature has risen against the human race. Respect nature !… https://t.co/iPHQumaJmy
243,2020-03-25 07:47:13,"22 march fight against #corona in #Aligarh
https://t.co/3XTS71K4np

 #CoronaUpdatesInIndia #JanataCurfew #lockdown… https://t.co/jQ1xtmUrJ4"
244,2020-03-25 07:48:11,"Coronavirus India Update: All 277 who arrived from Iran test negative.

#Sakal #SakalNews #viral #ViralNews… https://t.co/lKf50rprhM"
245,2020-03-25 07:48:28,@Bajaj_Finance it's a humble request to you please understanding the situation we will not able to pay any emi of y… https://t.co/td03S4a0Aw
246,2020-03-25 07:49:19,"Ab Corona Ko jaana padega 😁😁

If he can understand then why not you!? 😊🙏🏼😷

Stay safe
Stay home 
😷😷😷🙏🏼🙏🏼🙏🏼… https://t.co/sBTH3Phmcb"
247,2020-03-25 07:49:45,"I SALUTE TO ALL BANKER'S, POLICE, DOCTOR'S, NURSE'S. WHO ARE GIVING VALUABLE SERVICES FOR FIGHTING VERY DANGEROUS C… https://t.co/DhC3Zg83Y6"
248,2020-03-25 07:49:48,As we are dealing with #corona...and have increased the mobile usage to 💯 times more.... let's do it in right postu… https://t.co/CTV6mZQZM9
249,2020-03-25 07:50:00,@Mohansinha @_sabanaqvi If such negatively prevails then ppl will die latterdue to corona &amp; die with her venomous t… https://t.co/4B06GS54LK
250,2020-03-25 07:50:09,"@HemantSorenJMM  Sir as the outbreak of corona pandemic, it is a humble request to order all the private schools to… https://t.co/hpKwhkKaxb"
251,2020-03-25 07:50:20,"@PiyushGoyal Hope u saw a railway man checking Corona affected people in a Tweet VIRALED

IF thats the quality of 7… https://t.co/dYcejW8BQ8"
252,2020-03-25 07:50:44,"We are united to kill the corona 💪🙏
.
.
.
.
#selfquarantine #saveindia
#jantacurfew #lockdown #coronaalert… https://t.co/yMcsjSX0Mn"
253,2020-03-25 07:51:31,Our genuine #Gratitude to #Doctors #Nurses and all #MedicalStaff for giving their services so diligently. Doing our… https://t.co/Fc34tp8Mjz
254,2020-03-25 07:52:22,"@RSS4India @ShivSena 
@BJP4India 
Only RSS can find &amp; isolate the people who may be corona victims. https://t.co/uxpdq4tmCu"
255,2020-03-25 07:52:24,@SirPareshRawal it is right.. pm modi ji pray Sant Rampal Ji Maharaj.. Sant Rampal Ji Maharaj is also solve corona.… https://t.co/qwguZbLZxO
256,2020-03-25 07:55:36,"Corona Warrier volunteer task force created in Bangalore to help citizens, we are ready to support. Please suggest… https://t.co/6VZscB85QE"
257,2020-03-25 07:55:41,"Happy NAVRATRI ❤ DAY 1
#selfquarantine #quarantine #21dayslockdown #happynavratri #navratri #day1navratri #stayhome… https://t.co/UAJ4M2OjUc"
258,2020-03-25 07:57:28,"@narendramodi @iambohemia @HemantSorenJMM @totheculture
Check out now "" The Corona Anthem "" and keep stay at home b… https://t.co/NU5PZfctOZ"
259,2020-03-25 07:57:42,"@IndiaToday There is something very important to learn from your latest video "" So Sorry "" advising people how to f… https://t.co/ssmDEzNpDs"
260,2020-03-25 07:58:05,Surely ma'am all amethiwashi are with you for corona virus. Corona will lose India wins. Jai Hind 🌺🙏🙏🙏🌺… https://t.co/YTnBRzxskH
261,2020-03-25 07:58:16,"Fight against #Corona. Together, we will pick up the threads of life, once again...
#coronavirusindia… https://t.co/b92zmFmldf"
262,2020-03-25 07:58:46,"Heart touching😢😢😢
An italian boy trying to call and reach out to his mother who was taken away by the corona virus.… https://t.co/otUWsWpxto"
263,2020-03-25 07:58:50,@PMOIndia @AgriGoI During Corona lock down make some arrangements for farmer to cut their crop for them and nation.… https://t.co/00Dj7ebC66
264,2020-03-25 07:59:05,Well done Midi you are really a King you fight with corona &amp; you will defeat corona https://t.co/iKUSl45gqD
265,2020-03-25 07:59:24,@sardesairajdeep No. Newspaper vendors are not collecting papers as they fear corona virus will be transmitted from… https://t.co/mbUIVKp5XB
266,2020-03-25 07:59:29,"Mention people who should know about it!
Break the chain by #stayinginhome.

#lockdown #indialockdown #corona… https://t.co/EY411GdA6A"
267,2020-03-25 08:00:35,@PMOIndia @narendramodi Who is Corona Virus?
268,2020-03-25 08:00:46,Irma whether I'm there to see old Irma or not but will bless you abundantly ...my small drop in the ocean in sharin… https://t.co/mSrI259qEE
269,2020-03-25 08:01:08,"https://t.co/F5g4jGwPYk we are unrestricted to pick our options, yet think, emphasis and be proactive… https://t.co/k650sa1bu2"
270,2020-03-25 08:01:10,"@chennaicorp  @albyjohnV  sir 

Are we allowed to gather the common doubts from ppl thro online mode regarding Coro… https://t.co/kox2xldyeS"
271,2020-03-25 08:02:15,Corona alert 21 day lockdown. Everyone should follow strictly . Tv9 debate. https://t.co/OilM0MZWhc
272,2020-03-25 08:02:40,Hey guys be safe corona viras and all of twitter Happy ugadhi
273,2020-03-25 08:04:30,#हिंदू_नववर्षाच्या_हार्दिक_शुभेच्छा ! #गुढीपाडवा Greetings on the auspicious occasion of #Gudhipadwa. Please… https://t.co/JAwWpHMVEk
274,2020-03-25 08:07:09,@PMOIndia @narendramodi Who is Corona virus?
275,2020-03-25 08:07:25,"Corona ""V_R_S""
only ""I"" &amp; ""U"" can break the chain!

#COVID2019 #coronavirusindia #Covid19Out #COVID19… https://t.co/cu6c4DsTlU"
276,2020-03-25 08:07:25,"@CMOMaharashtra @UdhavThakare @AUThackeray @narendramodi wat about the taxi, auto, ola, uber driver nd the workers… https://t.co/sJ0MYnVAvl"
277,2020-03-25 08:07:55,This is not acceptable https://t.co/VFey6Qk1qh
278,2020-03-25 08:08:43,"Ha ha . today I got this message from hathaway ...
Its because of corona then ok... 
Then why my account showing st… https://t.co/tVeTstpYZF"
279,2020-03-25 08:08:46,"@AmitShah
 sir i want to share u something in shivpuran their is a discription about corona virus.
Sir i want to sh… https://t.co/op0hBHyJy8"
280,2020-03-25 08:08:49,"Great Hathway ... Great concern about corona .. 

Thank you Hathway .. For your concern about corona"
281,2020-03-25 08:08:50,No #Gym... No #equipment ... But still fight for #CORONA... 💪 Build #Strength 💪 ... Increase #Immunity💪🤘... Stay… https://t.co/XgtSmOTd8I
282,2020-03-25 08:09:08,"@AniketP48153901 @HathwayBrdband Ha ha . today I got this message from hathaway ...
Its because of corona then ok..… https://t.co/gwKtrMABsY"
283,2020-03-25 08:09:23,"@myogioffice sir i want to share u something in shivpuran their is a discription about corona virus.
Sir i want to… https://t.co/0laLrmmibo"
284,2020-03-25 08:10:31,"@rahulkanwal Eating is one's own choice.. Being a veggie myself, would like the World to turn herbivorous.. Maturit… https://t.co/GCQXasfqhb"
285,2020-03-25 08:10:42,"Finally India got its Carona Dashboar.
This is the official website for CORONA updates.  
 Updating every *4* hrs..… https://t.co/Thqqw5KdiC"
286,2020-03-25 08:11:00,"No more spreading Rumors. This is the official website for CORONA updates.  Updating every 4 hrs..  
Keep This link… https://t.co/zhBgJ4MmBV"
287,2020-03-25 08:11:05,For the home less #Corona is just the code the big worry is food @timesofindia @narendramodi please understand you… https://t.co/LcYeGMQgF5
288,2020-03-25 08:11:42,"@HathwayBrdband Ha ha . today I got this message from hathaway ...
Its because of corona then ok... 
Then why my ac… https://t.co/75RFCkq5rN"
289,2020-03-25 08:12:05,"@HathwayBrdband Ha ha . today I got this message from hathaway ...
Its because of corona then ok... 
Then why my ac… https://t.co/e5X6Scu9Jh"
290,2020-03-25 08:12:18,21 din me corona double 😷
291,2020-03-25 08:12:18,India fight against Corona #coronavirusindia #21daysLockdown #StopTheSpreadOfCorona #Covid_19india #StayHomeIndia… https://t.co/pBXDIbb0wp
292,2020-03-25 08:12:21,"@HathwayBrdband Ha ha . today I got this message from hathaway ...
Its because of corona then ok... 
Then why my ac… https://t.co/7JlsVbEF7F"
293,2020-03-25 08:12:21,Thanks For all My Real Heroes Of India.We Support our PM Decision Bcz This is The Only way to Destroy this Virus. S… https://t.co/9ZBqzoeYMF
294,2020-03-25 08:12:25,@Jetha_Live We are 1500 doctors working for corona virus need your help
295,2020-03-25 08:12:28,"@HathwayBrdband Ha ha . today I got this message from hathaway ...
Its because of corona then ok... 
Then why my ac… https://t.co/24vqu1XM1l"
296,2020-03-25 08:12:36,"@CMOMaharashtra @OfficeofUT Sir our local Corporator not taking serious action, at list they should  Sanitised and… https://t.co/ktF6kZKnIL"
297,2020-03-25 08:12:59,"Releasing Today at 6:00 pm on my YouTube channel ! Link in bio ❤️
Let's fight this together 🙏 I need your support g… https://t.co/9uQwpBbDtW"
298,2020-03-25 08:13:03,"@HathwayBrdband Ha ha . today I got this message from hathaway ...
Its because of corona then ok... 
Then why my ac… https://t.co/cMD73bAEQu"
299,2020-03-25 08:13:20,@TNTimesDrive @TimesNow No way! Not even an EV! (Ps. Will riding it save us from corona? 🤓)
300,2020-03-25 08:13:26,"Condemn the horrific terror attack on Gurudwara Guru Har Rai in #Kabul, where Sikhs had come together for a prayer… https://t.co/JVsUWrc6Y8"
301,2020-03-25 08:13:56,"@HathwayBrdband Ha ha . today I got this message from hathaway ...
Its because of corona then ok... 
Then why my ac… https://t.co/Fbtg6FtTwd"
302,2020-03-25 08:14:57,@IAm_Sanjaysri @mdbaid @RahulGandhi @LambaAlka You can expect a corona tax. Jose
303,2020-03-25 08:15:53,"Finally India got its Carona Dashboard
This is the official website for CORONA updates.   Updating every 4 hrs..… https://t.co/wt9OK4W8SE"
304,2020-03-25 08:17:12,"@rssurjewala you have Twitter, I think TV news everything... but still if you are not aware what government is doin… https://t.co/4E0Uy0leBL"
305,2020-03-25 08:17:45,"NO ONE CAN CROSS LAXMAN REKHA BUT FOR YOGI ADITYANATH 
HE DEFIES ALL LOGIC OF SOCIAL DISTANCING  IN AYODHYA  IS HE… https://t.co/mId0oVlg7y"
306,2020-03-25 08:19:00,Today’s price action in Reliance and TCS will hell Reliance to regain deserving top position in terms of market cap… https://t.co/Y8gNivQKlT
307,2020-03-25 08:19:22,In between all the stress and #lockdown let's share some beautiful time we spent in life let's spread positivity.… https://t.co/K5J3Adibul
308,2020-03-25 08:19:54,Who will guarantee it that the guy who got beaten will spread Corona but the guy with the camera or the policeman w… https://t.co/gFXtKliKGj
309,2020-03-25 08:21:02,Thanks sir for sharing appropriate information https://t.co/j53iQHdItw
310,2020-03-25 08:21:11,neelkanth bhagwan.... jst pray .. go corona  gooood... https://t.co/SgQVcIggEn
311,2020-03-25 08:21:46,@Gineeshmm Pretend corona symptoms and escape to hospital. Wife will run away and you can enjoy company of beautiful nurse
312,2020-03-25 08:23:14,@tomphillipsin Someone can give him Corona..
313,2020-03-25 08:23:16,Do not forget the innocent creatures whose unconditional love and pure souls have kept this world beautiful inspite… https://t.co/IVZjKm1LQH
314,2020-03-25 08:23:44,@ianuragthakur And no effect on economy due to corona virus...do u still stand by your comments..
315,2020-03-25 08:23:57,Marc's one of the most active voices and actions from the world of business since the Corona breakout. He is called… https://t.co/9KnGdAOeUh
316,2020-03-25 08:24:38,@dmayodhya What happens if these supplier get infected when accepting cash from corona patient and then they will infect whole city
317,2020-03-25 08:24:49,"Without #Treadmill 😌😁
 Fight against #CORONA ...
 Stay #home .. stay #fit ... 
Save #lifes... 
Build #strength ...… https://t.co/NgtnzFSTw6"
318,2020-03-25 08:25:01,There are angles everywhere. https://t.co/v4qRc7YfzP
319,2020-03-25 08:26:03,"Govt Guideline, Pt 9 : ""No religious congregation will be permitted without any exemption"" https://t.co/m555dCqUB4"
320,2020-03-25 08:26:38,"The government has announced a 21-day lockdown in view of the outbreak of Corona virus, please all of us follow thi… https://t.co/kZu1GwApOj"
321,2020-03-25 08:27:16,"Without #Treadmill 😌😁
 Fight against #CORONA ...
 Stay #home .. stay #fit ... 
Save #lifes... 
Build #strength ...… https://t.co/zVs4pcsHE7"
322,2020-03-25 08:27:34,@csclofficial chennai corona stay home
323,2020-03-25 08:28:09,Very relevant for 2 States: Bihar &amp; UP https://t.co/CJDPkpOoaI
324,2020-03-25 08:28:48,"@Arttora_Global Here's my perfect Screen shot 

🙂🙂👍☺️👏
#CoronaWarriors #contest  #corona_fighters 
#ContestAlert… https://t.co/HqisPeukLm"
325,2020-03-25 08:28:52,"It is clearly indicated, the exponential rise of the novel corona virus threat in our country.
Please don't try to… https://t.co/b7QxErODYg"
326,2020-03-25 08:28:54,"@ndtv I Stay home for myself

If everyone will stay home for self this would be a big win over corona"
327,2020-03-25 08:29:02,"@narendramodi 
Please cancel the work from home option till India gets rid of #corona ,so that we can stay safe and… https://t.co/E6XdN8WXVV"
328,2020-03-25 08:29:29,🤣🤣🤣 masters of the game 🙏 #WFH https://t.co/ioyR2qjEuq
329,2020-03-25 08:31:26,Modi Ji here is Ajay Singh Bisht following Lockdown orders... 😊!! https://t.co/YFQ7abpAIe
330,2020-03-25 08:31:53,"@narendramodi @PMOIndia My daughter Aadya, 2.8yrs old is requesting everyone to stay at home and together we can be… https://t.co/OXTnycpW9o"
331,2020-03-25 08:32:08,"#coronavirus #corona #coronaquote #coronavirusindia 
 
Read my thoughts on @YourQuoteApp at https://t.co/0vRhb9Fznl https://t.co/cCsMa6yjhB"
332,2020-03-25 08:32:14,"This photo moved me 😔

#Corona #wewillgetthroughthis #pandemic @ Hyderabad High-tech City https://t.co/JlvtRtkfxD"
333,2020-03-25 08:32:24,@csclofficial #corona stay home safe chennai
334,2020-03-25 08:34:31,"Educate everyone
Educate communities
Educate teachers
Educate students

Prepare everyone for extension of lockdowns… https://t.co/MAU1DAtYgY"
335,2020-03-25 08:34:32,@UNSC_Reports  China is not eligible to be a member of the Security Council. It's track record speaks for itself. C… https://t.co/RqknRnj1q3
336,2020-03-25 08:35:16,"WHO- India has tremendous capacity to combat Corona. World is looking towards India.

#Lockdown… https://t.co/6qJ4jyuBJ1"
337,2020-03-25 08:35:46,"WHO- India has tremendous capacity to combat Corona. World is looking towards India.

#Lockdown… https://t.co/XST8HNXMLj"
338,2020-03-25 08:35:48,"@MoHFW_INDIA @ICMRDELHI Does Novel Corona Virus display electrostatic features? In that case, they may remain for a… https://t.co/sntfwvn5Qi"
339,2020-03-25 08:35:54,"Respected @nsitharaman Madam,
Many Middle class people who are not in the situation to pay EMI Due to this Corona b… https://t.co/tuZdJJvFpO"
340,2020-03-25 08:36:06,Happy Hindu New Year&amp; Navratri. it shows the unity of hindustan. May lord's shakti fight this evil pandemic and lea… https://t.co/LNeC5rtM0C
341,2020-03-25 08:36:07,"@narendramodi 
Dear Sri Narendra Modi jee,
I would like to make a note on Vijayawada lock down no one(janatha) is o… https://t.co/sg7dLJXPf4"
342,2020-03-25 08:36:13,"@KopAgni @Tejasvi_Surya @INCIndia Yes, Corona promised not to attack priests or admins!"
343,2020-03-25 08:36:37,Super stuff MYLABS. Need of the hour is to ramp up production of kits!! https://t.co/ItJNa4hj3r
344,2020-03-25 08:37:15,"Need to be Think deeply about this 
#Corona #CoronavirusLockdown #Hantavirus #coronavirusindia #21daysLockdown… https://t.co/aX0MCDZytO"
345,2020-03-25 08:37:39,"@PMOIndia @narendramodi Sir, your steps for controlling Corona are remarkable, like to draw your attention towards… https://t.co/oqzJ2KvyAc"
346,2020-03-25 08:37:55,"#coronafightmission
.....my request to all peoples of India stay and safe homes. don't go outside of home.we fight… https://t.co/LU179KcCiu"
347,2020-03-25 08:38:37,"Stay Home Stay Safe and Keep Corona Away!!!
Dedicate and spend your time with your family at home and help country… https://t.co/iBii1lFVlO"
348,2020-03-25 08:39:19,"@PMOIndia ,@narendramodi  Can we Perform OM (Havan) all over India to kill this Corona"
349,2020-03-25 08:39:19,@MoHFW_INDIA @PMOIndia @drharshvardhan @AshwiniKChoubey @PIB_India @PIBHomeAffairs @mygovindia @MEAIndia @MoCA_GoI… https://t.co/VYtkyrk10m
350,2020-03-25 08:39:32,"Salman Khan has a message for us on combating Corona Virus menace. Lets listen please.
.@BeingSalmanKhan .… https://t.co/7vNGv6t5fw"
351,2020-03-25 08:40:21,"@narendramodi @narendramodi 
Dear Sri Narendra Modi jee,
I would like to make a note on Vijayawada lock down no one… https://t.co/0QoEJeJJ0i"
352,2020-03-25 08:40:30,@MoHFW_INDIA @PMOIndia @drharshvardhan @AshwiniKChoubey @PIB_India @MIB_India @MEAIndia @PIBHomeAffairs @MoCA_GoI… https://t.co/QUZMN412UM
353,2020-03-25 08:40:49,"🦠CORONA AWARENESS🦠

Visit https://t.co/ghfSRTa5Ai many useful informations are available https://t.co/i5dhCg8Z6y"
354,2020-03-25 08:40:55,"@drharshvardhan @IndiaToday There is something very important to learn from your latest video "" So Sorry "" advising… https://t.co/5AmtSrI9Sx"
355,2020-03-25 08:41:04,"I think this is fair. Everyone should refrain from calling corona virus as ""China Virus"". 
#IndiaFightsCorona… https://t.co/lIjfJWDN3u"
356,2020-03-25 08:43:31,"#happy movement
#Happy ugadi celebration in home...
#plz stay in home ..
Control the corona https://t.co/EujZBYAyff"
357,2020-03-25 08:43:58,"Things to do at home for coming 21 days. 

If you do any activity or learn skills for 22 days than it becomes Habit… https://t.co/lE1iyH91RG"
358,2020-03-25 08:44:00,"That's the only reason why Congress leaders and supporters are "" Gulaam "".
 opposition should support this… https://t.co/x6BdD2cZqF"
359,2020-03-25 08:44:50,"I agree Chinese is a Race but in thia context 'the chinese military is driving what chinese do.

Hence the distinct… https://t.co/YvPh0sMmVe"
360,2020-03-25 08:46:29,"Keep your  distance from physical contact  ... 
We will have to keep Instant steps to destroy these ( #corona ..) V… https://t.co/UW3S4v5iXY"
361,2020-03-25 08:46:30,#CoronavirusLockdown #21daylockdown #StayHomeStaySafe #stipenddeniedforayear#ourstipendourright https://t.co/69hZL8ikte
362,2020-03-25 08:47:44,Can you @narendramodi  follow up on  this matter soon ? https://t.co/zNaIAtzqPo
363,2020-03-25 08:47:57,English message- Corona precautions: https://t.co/AwJmoNbAUC. Dr Kammela Sreedhar Message in English; Janata curfew 22-03-2020
364,2020-03-25 08:48:23,"A journalist who had attended PC of @OfficeOfKNath in #Bhopal ,found corona #COVID positive ,what about else who at… https://t.co/BfIEmC2Dw7"
365,2020-03-25 08:50:04,"May be people won't get Corona virus because of Work from home (WFH) but once it will be over, they will understand… https://t.co/lPi6f8NUKE"
366,2020-03-25 08:50:27,"corona curfew lockdown aur ab ye baarish  
wtf is going on ????"
367,2020-03-25 08:51:01,How true can be this theory that #Corona virus was purposely created by #China to emerge as a #MegaPower? @ChinaDaily @republic @ndtv
368,2020-03-25 08:51:53,"@PMOIndia @narendramodi @dmgbnagar @nehaluthra19 
So cute and loving request from our Cutie pie Aadya Chhabra😍… https://t.co/f6IBYA2jyh"
369,2020-03-25 08:52:05,"Thanks Sir - @deepolice12 .

How abt Ballari District? - @BallariSp / @sriramulubjp

Here, I see cops only know to… https://t.co/0nKoL2MurM"
370,2020-03-25 08:52:09,@PMOIndia @narendramodi @nsitharaman sir we thank u from the bottom of our hearts for saving our lives from corona… https://t.co/hoFw4gl4MS
371,2020-03-25 08:52:25,"Look at those eyes.

Have we made any arrangements for people like him?

Narender modi best for India Arvind Kejriw… https://t.co/FI4cmAVbKO"
372,2020-03-25 08:52:59,Also a big shoutout to our leaders who are personally overseeing arrangements at various state level and district l… https://t.co/Dsk0EGV6Ng
373,2020-03-25 08:53:06,I need help .. my brother got stuck in Malaysia ..nd we are unable to communicate to him..please help.. we are real… https://t.co/MDVWf3p6Kv
374,2020-03-25 08:53:08,Sharing this because I don't want anyone of my loved ones to suffer  Keep on sharing this information to everyone.… https://t.co/Mc11OxeISo
375,2020-03-25 08:53:22,"Don’t create more fear among people if you cannot find them a cure.
#COVID2019 https://t.co/KruAqudD6R"
376,2020-03-25 08:53:48,@realDonaldTrump Apply this type precautions every shops and avoid corona https://t.co/xzSghW5kv2
